"RowID"	"CASRN"	"DTXSID"	"Name"	"Structure_Source"	"SMILES_Original"	"Canonical_QSARr"	"Salt_Solvent"	"InChI_Code_QSARr"	"InChI Key_QSARr"	"LD50_mgkg"	"EPA_category"	"GHS_category"	"very_toxic"	"nontoxic"
"2072"	"135-23-9"	"DTXSID0020818"	"Methapyrilene hydrochloride"	"EPA_DSSTox"	"Cl.CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1"	"CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1"	"Cl"	"InChI=1S/C14H19N3S/c1-16(2)9-10-17(12-13-6-5-11-18-13)14-7-3-4-8-15-14/h3-8,11H,9-10,12H2,1-2H3"	"HNJJXZKZRAWDPF-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2073"	"14557-50-7"			"Public_CrossChecked"	"CCOC(=O)C(CCN(CC)CC)(CC=C)c1ccccc1"	"CCOC(=O)C(CCN(CC)CC)(CC=C)C1C=CC=CC=1"	"?"	"InChI=1S/C19H29NO2/c1-5-14-19(18(21)22-8-4,15-16-20(6-2)7-3)17-12-10-9-11-13-17/h5,9-13H,1,6-8,14-16H2,2-4H3"	"QSZYQIVLOSDTSM-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2074"	"1614-30-8"	"DTXSID00167142"	"Urea, 1,1'-(4,4'-biphenylyene)bis(2-thio-"	"EPA_DSSTox"	"NC(=S)NC1=CC=C(C=C1)C1=CC=C(NC(N)=S)C=C1"	"NC(=S)NC1C=CC(=CC=1)C1C=CC(=CC=1)NC(N)=S"	"?"	"InChI=1S/C14H14N4S2/c15-13(19)17-11-5-1-9(2-6-11)10-3-7-12(8-4-10)18-14(16)20/h1-8H,(H3,15,17,19)(H3,16,18,20)"	"FAOJSYHCXVRQKK-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2075"	"2051-79-8"	"DTXSID1038799"	"N4,N4-Diethyl-2-methylbenzene-1,4-diamine hydrochloride"	"EPA_DSSTox"	"Cl.CCN(CC)C1=CC=C(N)C(C)=C1"	"CC1=CC(=CC=C1N)N(CC)CC"	"Cl"	"InChI=1S/C11H18N2/c1-4-13(5-2)10-6-7-11(12)9(3)8-10/h6-8H,4-5,12H2,1-3H3"	"XBTWVJKPQPQTDW-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2076"	"2550-75-6"	"DTXSID6041767"	"Chlorbicyclen"	"EPA_DSSTox"	"ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl"	"ClC1(Cl)C2(Cl)C(CCl)C(CCl)C1(Cl)C(Cl)=C2Cl"	"?"	"InChI=1S/C9H6Cl8/c10-1-3-4(2-11)8(15)6(13)5(12)7(3,14)9(8,16)17/h3-4H,1-2H2"	"FUZORIOHZSVKAW-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2077"	"28895-91-2"	"DTXSID60183085"	"Urea, 3-acetyl-1-methyl-1-nitroso-"	"EPA_DSSTox"	"CN(N=O)C(=O)NC(C)=O"	"CC(=O)NC(=O)N(C)N=O"	"?"	"InChI=1S/C4H7N3O3/c1-3(8)5-4(9)7(2)6-10/h1-2H3,(H,5,8,9)"	"KCVSUTDQYYYPFT-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2078"	"3426-58-2"			"Public_CrossChecked"	"Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc12"	"CN1C=C(CCC2C=C[N+](CCC[N+](C)(C)C)=CC=2)C2=CC=CC=C12"	"?"	"InChI=1S/C22H31N3/c1-23-18-20(21-8-5-6-9-22(21)23)11-10-19-12-15-24(16-13-19)14-7-17-25(2,3)4/h5-6,8-9,12-13,15-16,18H,7,10-11,14,17H2,1-4H3/q+2"	"ADCSYVXJAPHBFY-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2079"	"4062-99-1"	"DTXSID00193628"	"Carbamic acid, N-methyl-, o-(allyloxy)phenyl ester"	"EPA_DSSTox"	"CNC(=O)OC1=CC=CC=C1OCC=C"	"CNC(=O)OC1C=CC=CC=1OCC=C"	"?"	"InChI=1S/C11H13NO3/c1-3-8-14-9-6-4-5-7-10(9)15-11(13)12-2/h3-7H,1,8H2,2H3,(H,12,13)"	"RRCXOIBMSKRASZ-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2080"	"446-35-5"	"DTXSID0032869"	"2,4-Difluoronitrobenzene"	"EPA_DSSTox"	"[O-][N+](=O)C1=CC=C(F)C=C1F"	"[O-][N+](=O)C1=CC=C(F)C=C1F"	"?"	"InChI=1S/C6H3F2NO2/c7-4-1-2-6(9(10)11)5(8)3-4/h1-3H"	"RJXOVESYJFXCGI-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2081"	"51-05-8"	"DTXSID1044435"	"Procaine hydrochloride"	"EPA_DSSTox"	"Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1"	"CCN(CCOC(=O)C1C=CC(N)=CC=1)CC"	"Cl"	"InChI=1S/C13H20N2O2/c1-3-15(4-2)9-10-17-13(16)11-5-7-12(14)8-6-11/h5-8H,3-4,9-10,14H2,1-2H3"	"MFDFERRIHVXMIY-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2082"	"52718-96-4"	"DTXSID4068793"	"Propanedinitrile, (3-methoxy-2-propenylidene)-"	"EPA_DSSTox"	"COC=CC=C(C#N)C#N"	"COC=CC=C(C#N)C#N"	"?"	"InChI=1S/C7H6N2O/c1-10-4-2-3-7(5-8)6-9/h2-4H,1H3"	"MALUIHGUZRXIGV-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2083"	"551-06-4"	"DTXSID8025703"	"alpha-Naphylisothiocyanate"	"EPA_DSSTox"	"S=C=NC1=CC=CC2=CC=CC=C12"	"S=C=NC1=CC=CC2C=CC=CC=21"	"?"	"InChI=1S/C11H7NS/c13-8-12-11-7-3-5-9-4-1-2-6-10(9)11/h1-7H"	"JBDOSUUXMYMWQH-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2084"	"614-10-8"			"Public_CrossChecked"	"Cc1ccccc1NC(=S)NN"	"CC1C=CC=CC=1NC(=S)NN"	"?"	"InChI=1S/C8H11N3S/c1-6-4-2-3-5-7(6)10-8(12)11-9/h2-5H,9H2,1H3,(H2,10,11,12)"	"QCMQZMITIOLXFZ-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2085"	"66232-30-2"	"DTXSID10216433"	"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, octadecyl ester"	"EPA_DSSTox"	"CCCCCCCCCCCCCCCCCCOC(=O)CC1=CC=C(C=C1)N(CCCl)CCCl"	"CCCCCCCCCCCCCCCCCCOC(=O)CC1C=CC(=CC=1)N(CCCl)CCCl"	"?"	"InChI=1S/C30H51Cl2NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-26-35-30(34)27-28-18-20-29(21-19-28)33(24-22-31)25-23-32/h18-21H,2-17,22-27H2,1H3"	"XHDQZPFSXMCVDF-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2086"	"738-70-5"	"DTXSID3023712"	"Trimethoprim"	"EPA_DSSTox"	"COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC"	"COC1C=C(CC2=CN=C(N)N=C2N)C=C(OC)C=1OC"	"?"	"InChI=1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)"	"IEDVJHCEMCRBQM-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2087"	"935-92-2"	"DTXSID5061320"	"2,5-Cyclohexadiene-1,4-dione, 2,3,5-trimethyl-"	"EPA_DSSTox"	"CC1=CC(=O)C(C)=C(C)C1=O"	"CC1C(=O)C=C(C)C(=O)C=1C"	"?"	"InChI=1S/C9H10O2/c1-5-4-8(10)6(2)7(3)9(5)11/h4H,1-3H3"	"QIXDHVDGPXBRRD-UHFFFAOYSA-N"	"200.0"	"2"	"3"	"FALSE"	"FALSE"
"2088"	"15500-66-0"	"DTXSID9023415"	"Pancuronium bromide"	"EPA_DSSTox"	"[Br-].[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1"	"CC12CCC3C(CCC4CC(OC(C)=O)C(CC43C)[N+]3(C)CCCCC3)C1CC(C2OC(C)=O)[N+]1(C)CCCCC1"	"[Br-].[Br-]"	"InChI=1S/C35H60N2O4/c1-24(38)40-32-21-26-13-14-27-28(35(26,4)23-31(32)37(6)19-11-8-12-20-37)15-16-34(3)29(27)22-30(33(34)41-25(2)39)36(5)17-9-7-10-18-36/h26-33H,7-23H2,1-6H3/q+2"	"GVEAYVLWDAFXET-UHFFFAOYSA-N"	"202.0"	"2"	"3"	"FALSE"	"FALSE"
"2089"	"5114-37-4"			"Public_CrossChecked"	"CC(C)OP(=S)(CCl)Sc1ccc(C)cc1"	"CC1C=CC(=CC=1)SP(=S)(CCl)OC(C)C"	"?"	"InChI=1S/C11H16ClOPS2/c1-9(2)13-14(15,8-12)16-11-6-4-10(3)5-7-11/h4-7,9H,8H2,1-3H3"	"BFPLZFFHPDTDIC-UHFFFAOYSA-N"	"204.0"	"2"	"3"	"FALSE"	"FALSE"
"2090"	"77-78-1"	"DTXSID5024055"	"Dimethyl sulfate"	"EPA_DSSTox"	"COS(=O)(=O)OC"	"COS(=O)(=O)OC"	"?"	"InChI=1S/C2H6O4S/c1-5-7(3,4)6-2/h1-2H3"	"VAYGXNSJCAHWJZ-UHFFFAOYSA-N"	"205.0"	"2"	"3"	"FALSE"	"FALSE"
"2091"	"18545-48-7"	"DTXSID50171779"	"Phosphorodiamidothioic acid, tetramethyl-, S-butyl ester"	"EPA_DSSTox"	"CCCCSP(=O)(N(C)C)N(C)C"	"CCCCSP(=O)(N(C)C)N(C)C"	"?"	"InChI=1S/C8H21N2OPS/c1-6-7-8-13-12(11,9(2)3)10(4)5/h6-8H2,1-5H3"	"RQAYRFMBTPCBDI-UHFFFAOYSA-N"	"208.0"	"2"	"3"	"FALSE"	"FALSE"
"2092"	"156-51-4"	"DTXSID3021144"	"Phenylethylhydrazine sulfate"	"EPA_DSSTox"	"OS(O)(=O)=O.NNCCC1=CC=CC=C1"	"NNCCC1C=CC=CC=1"	"S(O)(O)(=O)=O"	"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2"	"RMUCZJUITONUFY-UHFFFAOYSA-N"	"210.0"	"2"	"3"	"FALSE"	"FALSE"
"2093"	"2235-12-3"	"DTXSID3062283"	"1,3,5-Hexatriene"	"EPA_DSSTox"	"C=CC=CC=C"	"C=CC=CC=C"	"?"	"InChI=1S/C6H8/c1-3-5-6-4-2/h3-6H,1-2H2"	"AFVDZBIIBXWASR-UHFFFAOYSA-N"	"210.0"	"2"	"3"	"FALSE"	"FALSE"
"2094"	"4437-22-3"	"DTXSID8063464"	"Furan, 2,2'-[oxybis(methylene)]bis-"	"EPA_DSSTox"	"C(OCC1=CC=CO1)C1=CC=CO1"	"C(OCC1=CC=CO1)C1=CC=CO1"	"?"	"InChI=1S/C10H10O3/c1-3-9(12-5-1)7-11-8-10-4-2-6-13-10/h1-6H,7-8H2"	"YEQMNLGBLPBBNI-UHFFFAOYSA-N"	"210.0"	"2"	"3"	"FALSE"	"FALSE"
"2095"	"81-21-0"	"DTXSID4020452"	"Dicyclopentadiene dioxide"	"EPA_DSSTox"	"C1C2OC2C2C3CC(C4OC34)C12"	"C1C2C(C3OC31)C1CC2C2OC12"	"?"	"InChI=1S/C10H12O2/c1-4-3-2-6-10(11-6)7(3)5(1)9-8(4)12-9/h3-10H,1-2H2"	"BQQUFAMSJAKLNB-UHFFFAOYSA-N"	"210.0"	"2"	"3"	"FALSE"	"FALSE"
"2096"	"41798-82-7"			"Public_CrossChecked"	"CN(N=Nc1ccccc1)N=Nc1ccccc1"	"CN(N=NC1C=CC=CC=1)N=NC1C=CC=CC=1"	"?"	"InChI=1S/C13H13N5/c1-18(16-14-12-8-4-2-5-9-12)17-15-13-10-6-3-7-11-13/h2-11H,1H3"	"JTAOTQINXCVGIK-UHFFFAOYSA-N"	"212.0"	"2"	"3"	"FALSE"	"FALSE"
"2097"	"74-83-9"	"DTXSID8020832"	"Methyl bromide"	"EPA_DSSTox"	"CBr"	"CBr"	"?"	"InChI=1S/CH3Br/c1-2/h1H3"	"GZUXJHMPEANEGY-UHFFFAOYSA-N"	"214.0"	"2"	"3"	"FALSE"	"FALSE"
"2098"	"50-91-9"	"DTXSID3023057"	"Floxuridine"	"EPA_DSSTox"	"OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O"	"OC1CC(OC1CO)N1C=C(F)C(=O)NC1=O"	"?"	"InChI=1S/C9H11FN2O5/c10-4-2-12(9(16)11-8(4)15)7-1-5(14)6(3-13)17-7/h2,5-7,13-14H,1,3H2,(H,11,15,16)"	"ODKNJVUHOIMIIZ-UHFFFAOYSA-N"	"215.0"	"2"	"3"	"FALSE"	"FALSE"
"2099"	"36322-90-4"	"DTXSID5021170"	"Piroxicam"	"EPA_DSSTox"	"CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O"	"CN1C(=C(O)C2C=CC=CC=2S1(=O)=O)C(=O)NC1C=CC=CN=1"	"?"	"InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,19H,1H3,(H,16,17,20)"	"QYSPLQLAKJAUJT-UHFFFAOYSA-N"	"216.0"	"2"	"3"	"FALSE"	"FALSE"
"2100"	"36014-99-0"	"DTXSID60189582"	"4-Benzimidazolesulfonic acid, 5,6,7-trichloro-2-(trifluoromethyl)-"	"EPA_DSSTox"	"OS(=O)(=O)C1=C(Cl)C(Cl)=C(Cl)C2=C1N=C(N2)C(F)(F)F"	"OS(=O)(=O)C1=C2N=C(NC2=C(Cl)C(Cl)=C1Cl)C(F)(F)F"	"?"	"InChI=1S/C8H2Cl3F3N2O3S/c9-1-2(10)4-5(6(3(1)11)20(17,18)19)16-7(15-4)8(12,13)14/h(H,15,16)(H,17,18,19)"	"FWQRRDSRAJTOGV-UHFFFAOYSA-N"	"218.0"	"2"	"3"	"FALSE"	"FALSE"
"2101"	"107-14-2"	"DTXSID7021524"	"Chloroacetonitrile"	"EPA_DSSTox"	"ClCC#N"	"N#CCCl"	"?"	"InChI=1S/C2H2ClN/c3-1-2-4/h1H2"	"RENMDAKOXSCIGH-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2102"	"137927-73-2"	"DTXSID40160399"	"Acetic acid, ((6-phenoxy-4-pyrimidinyl)thio)-, hydrazide"	"EPA_DSSTox"	"NNC(=O)CSC1=NC=NC(OC2=CC=CC=C2)=C1"	"NNC(=O)CSC1C=C(N=CN=1)OC1C=CC=CC=1"	"?"	"InChI=1S/C12H12N4O2S/c13-16-10(17)7-19-12-6-11(14-8-15-12)18-9-4-2-1-3-5-9/h1-6,8H,7,13H2,(H,16,17)"	"LNJSSGABUQZOPP-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2103"	"2779-66-0"	"DTXSID40182112"	"Phosphorodithioic acid, S-((3,4-dichlorophenylthio)methyl) O,O-dimethyl ester"	"EPA_DSSTox"	"COP(=S)(OC)SCSC1=CC(Cl)=C(Cl)C=C1"	"COP(=S)(OC)SCSC1C=C(Cl)C(Cl)=CC=1"	"?"	"InChI=1S/C9H11Cl2O2PS3/c1-12-14(15,13-2)17-6-16-7-3-4-8(10)9(11)5-7/h3-5H,6H2,1-2H3"	"BRBJXQTYAAYTQX-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2104"	"33236-07-6"			"Public_CrossChecked"	"CCOC(C1=NCC(C)(CC)CN1)c1ccccc1"	"CC1(CNC(=NC1)C(OCC)C1C=CC=CC=1)CC"	"?"	"InChI=1S/C16H24N2O/c1-4-16(3)11-17-15(18-12-16)14(19-5-2)13-9-7-6-8-10-13/h6-10,14H,4-5,11-12H2,1-3H3,(H,17,18)"	"BYMORBGQWDQSNO-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2105"	"54-91-1"	"DTXSID7023485"	"Pipobroman"	"EPA_DSSTox"	"BrCCC(=O)N1CCN(CC1)C(=O)CCBr"	"O=C(CCBr)N1CCN(CC1)C(=O)CCBr"	"?"	"InChI=1S/C10H16Br2N2O2/c11-3-1-9(15)13-5-7-14(8-6-13)10(16)2-4-12/h1-8H2"	"NJBFOOCLYDNZJN-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2106"	"930-68-7"	"DTXSID1024881"	"2-Cyclohexen-1-one"	"EPA_DSSTox"	"O=C1CCCC=C1"	"O=C1CCCC=C1"	"?"	"InChI=1S/C6H8O/c7-6-4-2-1-3-5-6/h2,4H,1,3,5H2"	"FWFSEYBSWVRWGL-UHFFFAOYSA-N"	"220.0"	"2"	"3"	"FALSE"	"FALSE"
"2107"	"2431-54-1"			"Public_CrossChecked"	"ClCC=C(Cl)CCl"	"ClC(CCl)=CCCl"	"?"	"InChI=1S/C4H5Cl3/c5-2-1-4(7)3-6/h1H,2-3H2"	"SXCATGXBSQWDDJ-UHFFFAOYSA-N"	"224.0"	"2"	"3"	"FALSE"	"FALSE"
"2108"	"1553-36-2"	"DTXSID30165873"	"SRI-5"	"EPA_DSSTox"	"O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1"	"O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1"	"?"	"InChI=1S/C16H30N4O2/c21-15(13-19-9-10-19)17-7-5-3-1-2-4-6-8-18-16(22)14-20-11-12-20/h1-14H2,(H,17,21)(H,18,22)"	"ZDTDUAYRLVDHEJ-UHFFFAOYSA-N"	"225.0"	"2"	"3"	"FALSE"	"FALSE"
"2109"	"29171-77-5"			"Public_CrossChecked"	"CS(=O)(=O)OC[C@@H]1O[C@H]1[C@@H]1O[C@H]1COS(C)(=O)=O"	"CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O"	"?"	"InChI=1S/C8H14O8S2/c1-17(9,10)13-3-5-7(15-5)8-6(16-8)4-14-18(2,11)12/h5-8H,3-4H2,1-2H3"	"MFJOKRDJJGVHTE-UHFFFAOYSA-N"	"225.0"	"2"	"3"	"FALSE"	"FALSE"
"2110"	"64028-99-5"	"DTXSID30879620"	"N-(N-ME-ETHOXYCARBAMYLTHIO)METHOMYL"	"EPA_DSSTox"	"CCOC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC"	"CC(=NOC(=O)N(C)SN(C)C(=O)OCC)SC"	"?"	"InChI=1S/C9H17N3O4S2/c1-6-15-8(13)11(3)18-12(4)9(14)16-10-7(2)17-5/h6H2,1-5H3"	"VEHYYCRDMUUZEQ-UHFFFAOYSA-N"	"226.0"	"2"	"3"	"FALSE"	"FALSE"
"2111"	"82350-97-8"	"DTXSID90231705"	"Benzonitirle, o-((4,5,6,7-tetrahydrothieno(3,2-c)pyridin-5-yl)methyl)-, methanesulfonate"	"EPA_DSSTox"	"CS(O)(=O)=O.N#CC1=CC=CC=C1CN1CCC2=C(C1)C=CS2"	"N#CC1=CC=CC=C1CN1CC2C=CSC=2CC1"	"S(O)(=O)(=O)C"	"InChI=1S/C15H14N2S/c16-9-12-3-1-2-4-13(12)10-17-7-5-15-14(11-17)6-8-18-15/h1-4,6,8H,5,7,10-11H2"	"CTPYPCDNYYPXAG-UHFFFAOYSA-N"	"228.0"	"2"	"3"	"FALSE"	"FALSE"
"2112"	"2746-81-8"	"DTXSID6023070"	"Fluphenazine enanthate"	"EPA_DSSTox"	"CCCCCCC(=O)OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1"	"CCCCCCC(=O)OCCN1CCN(CCCN2C3C=C(C=CC=3SC3C=CC=CC2=3)C(F)(F)F)CC1"	"?"	"InChI=1S/C29H38F3N3O2S/c1-2-3-4-5-11-28(36)37-21-20-34-18-16-33(17-19-34)14-8-15-35-24-9-6-7-10-26(24)38-27-13-12-23(22-25(27)35)29(30,31)32/h6-7,9-10,12-13,22H,2-5,8,11,14-21H2,1H3"	"LRWSFOSWNAQHHW-UHFFFAOYSA-N"	"230.0"	"2"	"3"	"FALSE"	"FALSE"
"2113"	"51-21-8"	"DTXSID2020634"	"5-Fluorouracil"	"EPA_DSSTox"	"FC1=CNC(=O)NC1=O"	"O=C1NC=C(F)C(=O)N1"	"?"	"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)"	"GHASVSINZRGABV-UHFFFAOYSA-N"	"230.0"	"2"	"3"	"FALSE"	"FALSE"
"2114"	"88167-11-7"	"DTXSID40236866"	"Cinnamamide, N-methyl-3,4-methylenedioxythio-"	"EPA_DSSTox"	"CNC(=S)\C=C\C1=CC2=C(OCO2)C=C1"	"CNC(=S)C=CC1C=C2OCOC2=CC=1"	"?"	"InChI=1S/C11H11NO2S/c1-12-11(15)5-3-8-2-4-9-10(6-8)14-7-13-9/h2-6H,7H2,1H3,(H,12,15)"	"JPAGBGJUOWRAFP-UHFFFAOYSA-N"	"230.0"	"2"	"3"	"FALSE"	"FALSE"
"2115"	"512-82-3"			"Public_CrossChecked"	"[OH-].OC[P+](CO)(CO)CO"	"OC[P+](CO)(CO)CO"	"[OH-]"	"InChI=1S/C4H12O4P/c5-1-9(2-6,3-7)4-8/h5-8H,1-4H2/q+1"	"FAUOSXUSCVJWAY-UHFFFAOYSA-N"	"232.0"	"2"	"3"	"FALSE"	"FALSE"
"2116"	"6109-97-3"	"DTXSID2020054"	"3-Amino-9-ethylcarbazole hydrochloride"	"EPA_DSSTox"	"Cl.CCN1C2=CC=CC=C2C2=C1C=CC(N)=C2"	"CCN1C2C=CC(N)=CC=2C2C=CC=CC1=2"	"Cl"	"InChI=1S/C14H14N2/c1-2-16-13-6-4-3-5-11(13)12-9-10(15)7-8-14(12)16/h3-9H,2,15H2,1H3"	"OXEUETBFKVCRNP-UHFFFAOYSA-N"	"234.0"	"2"	"3"	"FALSE"	"FALSE"
"2117"	"553-27-5"	"DTXSID30203820"	"Aniline mustard"	"EPA_DSSTox"	"ClCCN(CCCl)C1=CC=CC=C1"	"ClCCN(CCCl)C1C=CC=CC=1"	"?"	"InChI=1S/C10H13Cl2N/c11-6-8-13(9-7-12)10-4-2-1-3-5-10/h1-5H,6-9H2"	"ROSJKFFLIXTTAW-UHFFFAOYSA-N"	"239.0"	"2"	"3"	"FALSE"	"FALSE"
"2118"	"1468-37-7"	"DTXSID4057978"	"Dimexano"	"EPA_DSSTox"	"COC(=S)SSC(=S)OC"	"COC(=S)SSC(=S)OC"	"?"	"InChI=1S/C4H6O2S4/c1-5-3(7)9-10-4(8)6-2/h1-2H3"	"FVCPXLWAKNJIKK-UHFFFAOYSA-N"	"240.0"	"2"	"3"	"FALSE"	"FALSE"
"2119"	"40712-66-1"	"DTXSID50193698"	"4(3H)-Quinazolinone, 3-(4-bromo-o-tolyl)-2-methyl-, monohydrochloride"	"EPA_DSSTox"	"Cl.CC1=NC2=CC=CC=C2C(=O)N1C1=C(C)C=C(Br)C=C1"	"CC1C=C(Br)C=CC=1N1C(=O)C2C=CC=CC=2N=C1C"	"Cl"	"InChI=1S/C16H13BrN2O/c1-10-9-12(17)7-8-15(10)19-11(2)18-14-6-4-3-5-13(14)16(19)20/h3-9H,1-2H3"	"CIYGULLCDQXZNK-UHFFFAOYSA-N"	"240.0"	"2"	"3"	"FALSE"	"FALSE"
"2120"	"438-60-8"	"DTXSID0023535"	"Protriptyline"	"EPA_DSSTox"	"CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2"	"CNCCCC1C2C=CC=CC=2C=CC2C=CC=CC=21"	"?"	"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-10,12-13,19-20H,6,11,14H2,1H3"	"BWPIARFWQZKAIA-UHFFFAOYSA-N"	"240.0"	"2"	"3"	"FALSE"	"FALSE"
"2121"	"99793-75-6"	"DTXSID70244252"	"1H-1,2,4-Triazole, 1-(4-chlorophenyl)-5-(4-fluorophenyl)-3-(methylsulfonyl)-"	"EPA_DSSTox"	"CS(=O)(=O)C1=NN(C(=N1)C1=CC=C(F)C=C1)C1=CC=C(Cl)C=C1"	"CS(=O)(=O)C1N=C(C2C=CC(F)=CC=2)N(N=1)C1C=CC(Cl)=CC=1"	"?"	"InChI=1S/C15H11ClFN3O2S/c1-23(21,22)15-18-14(10-2-6-12(17)7-3-10)20(19-15)13-8-4-11(16)5-9-13/h2-9H,1H3"	"KBJBRSGQEKVZTE-UHFFFAOYSA-N"	"240.0"	"2"	"3"	"FALSE"	"FALSE"
"2122"	"2726-03-6"			"Public_CrossChecked"	"CN(C)CCN1c2ccc(Cl)cc2Nc2ccccc2C1=O"	"CN(C)CCN1C(=O)C2C=CC=CC=2NC2C=C(Cl)C=CC1=2"	"?"	"InChI=1S/C17H18ClN3O/c1-20(2)9-10-21-16-8-7-12(18)11-15(16)19-14-6-4-3-5-13(14)17(21)22/h3-8,11,19H,9-10H2,1-2H3"	"IDWVKNARDDZONS-UHFFFAOYSA-N"	"242.0"	"2"	"3"	"FALSE"	"FALSE"
"2123"	"57236-36-9"			"Public_CrossChecked"	"Br.C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc13)[C@@H]2N"	"CC12CCCCCC(CC3=CC=C(O)C=C13)C2N"	"Br"	"InChI=1S/C16H23NO/c1-16-8-4-2-3-5-12(15(16)17)9-11-6-7-13(18)10-14(11)16/h6-7,10,12,15,18H,2-5,8-9,17H2,1H3"	"VTMVHDZWSFQSQP-UHFFFAOYSA-N"	"243.0"	"2"	"3"	"FALSE"	"FALSE"
"2124"	"152-97-6"	"DTXSID00861835"	"Fluocortolone"	"EPA_DSSTox"	"[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C"	"CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(O)C=O"	"?"	"InChI=1S/C22H29FO4/c1-11-6-14-13-8-16(23)15-7-12(25)4-5-21(15,2)20(13)17(26)9-22(14,3)19(11)18(27)10-24/h4-5,7,10-11,13-14,16-20,26-27H,6,8-9H2,1-3H3"	"FVWMPQKFPZSHTJ-UHFFFAOYSA-N"	"245.0"	"2"	"3"	"FALSE"	"FALSE"
