id,smiles,verytoxic,0_x,1_x,mlp prediction,0_y,1_y,rnn prediction,0,1,cnn prediction
molid3558,CC(C)c1cccc(C(C)C)c1N=C=O,0.0,0.9114193000000002,0.08858079,0,0.696824,0.303176,0,0.6070260000000001,0.392974,0.0
molid3581,COc1ccc(O)c(C(N)=O)c1,0.0,0.6753458000000001,0.32465422,0,0.618529,0.381471,0,0.634,0.366,0.0
molid3600,C=CC(=O)NC(C)(C)CC(C)=O,0.0,0.5453425000000001,0.45465755,0,0.597019,0.402981,0,0.761653,0.23834699999999998,0.0
molid3637,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,0.0,0.2298817,0.77011836,1,0.594291,0.40570900000000004,0,0.46671999999999997,0.53328,1.0
molid3651,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.0,0.22143516,0.7785649,1,0.146432,0.853568,1,0.0701865,0.9298139999999999,1.0
molid3693,COC(=O)C=C(C)OP(=O)(OC)OC,1.0,0.11758138,0.8824185999999999,1,0.340208,0.659792,1,0.14093599999999998,0.8590639999999999,1.0
molid3713,N#CSc1ccc(N)cc1,0.0,0.54802257,0.45197746,0,0.234948,0.7650520000000001,1,0.364213,0.635787,1.0
molid3718,CS(=O)(=O)OCCCN(CCCOS(C)(=O)=O)C1CCCCC1,0.0,0.30364698,0.696353,1,0.33802,0.66198,1,0.515899,0.484101,0.0
molid3722,CO[Si](OC)(OC)c1ccccc1,0.0,0.19442116,0.8055789000000001,1,0.6052109999999999,0.394789,0,0.393888,0.606112,1.0
molid3739,CCCCC(CC)C(=O)OOC(C)(C)C,0.0,0.8309395,0.16906056,0,0.772986,0.227014,0,0.62856,0.37144,0.0
molid3741,CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,0.0,0.7331361999999999,0.2668638,0,0.736061,0.263939,0,0.5147609999999999,0.48523900000000003,0.0
molid3760,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,0.0,0.66137594,0.3386241,0,0.649111,0.350889,0,0.515371,0.484629,0.0
molid3769,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,0.0,0.44902277,0.55097723,1,0.411499,0.588501,1,0.515092,0.484908,0.0
molid3778,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0.0,0.30974847,0.6902515,1,0.545614,0.45438599999999996,0,0.59242,0.40758,0.0
molid3790,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,0.0,0.6577586,0.34224138,0,0.577974,0.422026,0,0.514542,0.485458,0.0
molid3792,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,0.0,0.88882965,0.11117037,0,0.768369,0.231631,0,0.5156470000000001,0.484353,0.0
molid3800,COP(=O)(NC(=O)C(C)C)SC,0.0,0.21534367,0.78465635,1,0.19575,0.80425,1,0.127614,0.8723860000000001,1.0
molid3814,C=S,0.0,0.27289027,0.72710973,1,0.47576599999999997,0.524234,1,0.326407,0.673593,1.0
molid3818,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21,0.0,0.26367929999999995,0.73632073,1,0.143226,0.8567739999999999,1,0.207429,0.792571,1.0
molid3820,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,0.77576375,0.2242362,0,0.698856,0.301144,0,0.521386,0.47861400000000004,0.0
molid3830,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,0.0,0.29193503,0.7080649999999999,1,0.303496,0.696504,1,0.5152720000000001,0.484728,0.0
molid3840,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.0,0.44519258,0.5548075,1,0.635035,0.364965,0,0.517638,0.482362,0.0
molid3845,CCOP(=O)(OC=CCl)OCC,1.0,0.07119741,0.9288026,1,0.144827,0.855173,1,0.26145999999999997,0.73854,1.0
molid3852,CCCc1ccc(C)cc1O,0.0,0.7776479000000001,0.22235209,0,0.79573,0.20427,0,0.735885,0.264115,0.0
molid3853,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,0.0,0.57621914,0.42378086,0,0.329779,0.670221,1,0.47506899999999996,0.524931,1.0
molid3860,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,0.0,0.63811725,0.36188275,0,0.21313800000000002,0.786862,1,0.523065,0.47693500000000005,0.0
molid3870,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.0,0.58770597,0.41229399999999994,0,0.527085,0.472915,0,0.5141899999999999,0.48581,0.0
molid3873,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,1.0,0.22304448,0.7769555,1,0.24658899999999997,0.7534109999999999,1,0.5655600000000001,0.43443999999999994,0.0
molid3886,N#Cc1ccc([N+](=O)[O-])cc1C#N,0.0,0.1480634,0.8519366,1,0.40770500000000004,0.592295,1,0.57902,0.42098,0.0
molid3887,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,1.0,0.41087955,0.58912045,1,0.48856700000000003,0.511433,1,0.519621,0.480379,0.0
molid3902,CC(C)NC1Cc2ccccc2Cc2ccccc21,0.0,0.6301797,0.36982033,0,0.577368,0.42263199999999995,0,0.514795,0.485205,0.0
molid3911,OC1CC2CC1C1CC3OC3C21,0.0,0.35976118,0.6402389,1,0.616437,0.383563,0,0.737167,0.262833,0.0
molid3948,Cc1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0,0.7158181,0.28418186,0,0.6732819999999999,0.326718,0,0.548862,0.451138,0.0
molid3951,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.0,0.30879796,0.6912020000000001,1,0.473699,0.526301,1,0.528406,0.47159399999999996,0.0
molid3977,FC(F)(F)c1ccc(Cl)c(Cl)c1,0.0,0.36642036,0.6335795999999999,1,0.198023,0.801977,1,0.178016,0.821984,1.0
molid3981,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,0.0,0.77197737,0.22802265,0,0.600784,0.39921599999999996,0,0.520207,0.479793,0.0
molid3989,CCOP(=S)(CC)Sc1ccc(C(C)(C)C)cc1,0.0,0.220534,0.779466,1,0.14765,0.85235,1,0.0785818,0.9214180000000001,1.0
molid3998,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,0.0,0.36407644,0.63592356,1,0.25352600000000003,0.746474,1,0.543801,0.45619899999999997,0.0
molid4006,C1COCCOCCOCCOCCO1,0.0,0.31383336,0.68616664,1,0.545824,0.454176,0,0.573063,0.426937,0.0
molid4007,CNCCCC1c2ccccc2CN(C)c2ccccc21,0.0,0.48427418,0.5157258,1,0.464275,0.535725,1,0.515504,0.484496,0.0
molid4014,CCOC(C1=NCCCCN1)c1ccc(Cl)cc1,0.0,0.42272624,0.5772736999999999,1,0.593703,0.40629699999999996,0,0.6914,0.3086,0.0
molid4021,CCOC(C1=NCCCCN1)c1ccccc1,0.0,0.46745169999999997,0.53254837,1,0.603901,0.396099,0,0.51369,0.48631,0.0
molid4023,CCOC(C1=NCC(OC)CN1)c1ccccc1,0.0,0.5570823,0.44291773,0,0.6428689999999999,0.357131,0,0.5237069999999999,0.476293,0.0
molid4024,CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)cc1,0.0,0.5136072,0.48639274,0,0.636845,0.363155,0,0.5218020000000001,0.47819799999999996,0.0
molid4033,CCOC(C1=NCCCN1)c1cccc(F)c1,0.0,0.34438115,0.65561885,1,0.441429,0.558571,1,0.562319,0.43768100000000004,0.0
molid4056,CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.0,0.6483545999999999,0.35164544,0,0.339281,0.660719,1,0.585438,0.414562,0.0
molid4060,CCCCCCCCCC(=O)O,0.0,0.9185601999999999,0.08143974,0,0.8405819999999999,0.159418,0,0.863366,0.136634,0.0
molid4061,CCCCCCCCCCF,1.0,0.83126354,0.16873643,0,0.27734899999999996,0.722651,1,0.843934,0.156066,0.0
molid4100,S=C1SSC2=NCCN12,0.0,0.12401519,0.8759848,1,0.6103029999999999,0.38969699999999996,0,0.258525,0.741475,1.0
molid4103,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,1.0,0.12522176,0.8747782,1,0.14458900000000002,0.855411,1,0.121022,0.878978,1.0
molid4114,FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1,1.0,0.032251182999999996,0.96774876,1,0.207398,0.792602,1,0.11609900000000001,0.883901,1.0
molid4117,CC=CC=CCCCCCCCO,0.0,0.8137196,0.18628041,0,0.769349,0.230652,0,0.8082600000000001,0.19174000000000002,0.0
molid4121,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0.0,0.44967163,0.5503284,1,0.202671,0.797329,1,0.44248000000000004,0.55752,1.0
molid4153,COc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OC)nc(N(CCO)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1,0.0,0.9823521000000001,0.017647935,0,0.587125,0.412875,0,0.5543359999999999,0.44566400000000006,0.0
molid4165,CCSP(=O)(CCl)SCC,1.0,0.08957291,0.9104271,1,0.14213299999999998,0.857867,1,0.21394899999999997,0.786051,1.0
molid4170,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.0,0.5161473,0.48385265,0,0.607658,0.392342,0,0.515034,0.484966,0.0
molid4176,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.52350426,0.47649568,0,0.227368,0.772632,1,0.514123,0.48587700000000006,0.0
molid4178,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,0.0,0.4616182,0.53838176,1,0.19498,0.80502,1,0.519373,0.480627,0.0
molid4182,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.3675676,0.6324324,1,0.248308,0.751692,1,0.552303,0.447697,0.0
molid4184,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.20408513,0.7959148,1,0.248077,0.7519239999999999,1,0.507591,0.492408,0.0
molid4188,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,0.14707257,0.85292745,1,0.116053,0.8839469999999999,1,0.15007,0.84993,1.0
molid4194,CCCCN1CCCC1=O,0.0,0.5645020000000001,0.43549806,0,0.719588,0.280412,0,0.785563,0.214437,0.0
molid4200,CCCCCCOCC(O)COc1ccccc1C(=O)O,0.0,0.9696349,0.030365122,0,0.793096,0.206904,0,0.5483640000000001,0.451636,0.0
molid4248,CC(C)NNC(=O)COc1ccc(Cl)cc1,0.0,0.25538662,0.74461347,1,0.33931300000000003,0.660687,1,0.750174,0.24982600000000002,0.0
molid4253,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,0.0,0.7820477,0.21795236,0,0.55758,0.44242,0,0.530446,0.46955399999999997,0.0
molid4258,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,0.0,0.33974877,0.6602511999999999,1,0.507464,0.492536,0,0.520041,0.479959,0.0
molid4264,O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,0.0,0.9838306,0.016169392,0,0.625108,0.374892,0,0.5154340000000001,0.484566,0.0
molid4269,CNC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,0.38281193,0.6171880999999999,1,0.229658,0.770342,1,0.322325,0.677675,1.0
molid4276,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,0.0,0.61249423,0.3875058,0,0.570072,0.429928,0,0.5211060000000001,0.478894,0.0
molid4295,O=C(Nc1ccc(NC(=O)c2cc3ccccc3c(N=Nc3ccc(Cl)cc3[N+](=O)[O-])c2O)c(Cl)c1)c1cc2ccccc2c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c1O,0.0,0.95832545,0.04167457,0,0.713329,0.286671,0,0.542709,0.457291,0.0
molid4310,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,0.0,0.76658756,0.23341246,0,0.38847600000000004,0.611524,1,0.516659,0.48334099999999997,0.0
molid4339,CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,0.0,0.47984216,0.5201579000000001,1,0.38102199999999997,0.618978,1,0.470645,0.529355,1.0
molid4358,Fc1ccc2nc(C(F)(F)F)[nH]c2c1,1.0,0.043762602000000005,0.95623744,1,0.315393,0.684607,1,0.138328,0.8616719999999999,1.0
molid4361,CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,1.0,0.06297989999999999,0.9370200999999999,1,0.23095700000000002,0.769043,1,0.117024,0.882976,1.0
molid4368,Nc1cc(N)cc(C(F)(F)F)c1,0.0,0.56153077,0.4384692,0,0.354439,0.6455609999999999,1,0.21131399999999997,0.788686,1.0
molid4370,CCC=CCCOC(C)=O,0.0,0.81085867,0.18914132,0,0.7573479999999999,0.242652,0,0.743767,0.256233,0.0
molid4382,CC1(NC(N)=O)CCCCC1,0.0,0.765358,0.23464201,0,0.17480199999999999,0.825198,1,0.8077300000000001,0.19227,0.0
molid4389,COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,0.0,0.26746508,0.7325349,1,0.21350300000000003,0.786497,1,0.48901300000000003,0.510987,1.0
molid4394,Cc1ccc(NC(=O)c2cc(C)[nH]n2)cc1,0.0,0.8072328000000001,0.19276728,0,0.651741,0.34825900000000004,0,0.547035,0.45296499999999995,0.0
molid4395,O=C(O)CCCCCCCCCCl,0.0,0.8279504000000001,0.17204958,0,0.631361,0.368639,0,0.79535,0.20465,0.0
molid4414,CCOP(=S)(OC(C)C)ON1C(=O)c2ccccc2C1=O,0.0,0.3054711,0.6945289000000001,1,0.150545,0.849455,1,0.132985,0.867015,1.0
molid4422,COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,1.0,0.1553655,0.8446345,1,0.22569899999999998,0.774301,1,0.455211,0.5447890000000001,1.0
molid4426,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,0.0,0.18906519,0.8109348000000001,1,0.668424,0.33157600000000004,0,0.466084,0.533916,1.0
molid4438,COP(=S)(OC)C(C(=O)O)c1ccccc1,0.0,0.303775,0.69622505,1,0.22045399999999998,0.779546,1,0.3801,0.6199,1.0
molid4442,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.0,0.50900173,0.4909983,0,0.40389899999999995,0.596101,1,0.227077,0.7729229999999999,1.0
molid4469,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,0.0,0.7326182,0.26738185,0,0.653804,0.346196,0,0.516833,0.483167,0.0
molid4480,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,0.0,0.9228040999999999,0.07719584,0,0.856411,0.14358900000000002,0,0.738544,0.261456,0.0
molid4509,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.0,0.766516,0.23348401,0,0.463859,0.536141,1,0.58294,0.41706000000000004,0.0
molid4512,FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,0.0,0.5361507,0.46384934,0,0.19931600000000002,0.8006840000000001,1,0.518947,0.48105299999999995,0.0
molid4519,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,0.0,0.1790391,0.8209609,1,0.11571600000000001,0.8842840000000001,1,0.11696500000000001,0.883035,1.0
molid4530,O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,0.0,0.75902075,0.24097918,0,0.5635180000000001,0.436482,0,0.5084930000000001,0.49150699999999997,0.0
molid4539,CC(C)Oc1ccccc1[N+](=O)[O-],0.0,0.7162706999999999,0.28372929,0,0.627954,0.372046,0,0.610163,0.389837,0.0
molid4543,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,0.0,0.6513048,0.34869525,0,0.677815,0.322185,0,0.513889,0.48611099999999996,0.0
molid4547,CCC(C)CCCC(C)CCCC(C)C,0.0,0.92023164,0.07976836,0,0.722748,0.277252,0,0.780882,0.21911799999999998,0.0
molid4564,FC(F)(F)c1ccccc1Br,0.0,0.30908800000000003,0.69091195,1,0.20713,0.79287,1,0.27379899999999996,0.726201,1.0
molid4569,Cc1nc(-c2cccnc2)sc1[N+](=O)[O-],0.0,0.69175255,0.30824748,0,0.691427,0.308573,0,0.635702,0.364298,0.0
molid4573,NC(CCOc1ccc(C(N=O)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,0.0,0.757516,0.24248396,0,0.593866,0.406134,0,0.5272640000000001,0.472736,0.0
molid4574,CNC(=O)Oc1ccccc1Cl,0.0,0.31829357,0.6817065,1,0.219579,0.780421,1,0.681479,0.318521,0.0
molid4582,COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,0.0,0.66218066,0.33781934,0,0.5673739999999999,0.432626,0,0.516993,0.48300699999999996,0.0
molid4596,C=CC1OCCO1,0.0,0.56446946,0.43553054,0,0.538506,0.46149399999999996,0,0.75269,0.24731,0.0
molid4611,CNCC(O)CO,0.0,0.44532013,0.5546799,1,0.304872,0.695128,1,0.553837,0.44616300000000003,0.0
molid4612,CC(C)OCC1CO1,0.0,0.69153,0.30846998,0,0.6261979999999999,0.373802,0,0.782141,0.21785900000000002,0.0
molid4618,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,0.0,0.9337008,0.066299245,0,0.668151,0.331849,0,0.6054430000000001,0.394558,0.0
molid4629,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,0.0,0.6195809,0.38041902,0,0.540552,0.45944799999999997,0,0.514428,0.485572,0.0
molid4647,CN=NNc1ccc([N+](=O)[O-])cc1,0.0,0.1640596,0.8359404,1,0.38305900000000004,0.616941,1,0.6083810000000001,0.391619,0.0
molid4664,CN=NNc1ccc(Cl)cc1,0.0,0.47173953,0.5282604999999999,1,0.372461,0.6275390000000001,1,0.675086,0.324914,0.0
molid4674,NCCN(CCN)CCN,0.0,0.3307271,0.6692729000000001,1,0.48289399999999993,0.5171060000000001,1,0.79787,0.20213,0.0
molid4676,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,1.0,0.045396822999999996,0.9546031999999999,1,0.198471,0.801529,1,0.0693778,0.930622,1.0
molid4688,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21,0.0,0.10082514,0.89917487,1,0.21475999999999998,0.7852399999999999,1,0.07604069999999999,0.923959,1.0
molid4707,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.38144726,0.61855274,1,0.34026,0.65974,1,0.732698,0.267302,0.0
molid4709,O=S(=O)(O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,0.0,0.58035904,0.41964102,0,0.6033470000000001,0.39665300000000003,0,0.522296,0.477704,0.0
molid4716,CC(C)CCN1C(=O)c2ccccc2C1=O,0.0,0.60993826,0.3900617,0,0.546091,0.453909,0,0.633518,0.36648200000000003,0.0
molid4721,CC(O)COC(=O)CBr,0.0,0.47484854,0.52515143,1,0.6382479999999999,0.361752,0,0.418684,0.5813159999999999,1.0
molid4728,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,0.60106266,0.3989373,0,0.61788,0.38211999999999996,0,0.55092,0.44908000000000003,0.0
molid4741,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,0.0,0.9573514999999999,0.042648464000000004,0,0.8240350000000001,0.175965,0,,,
molid4745,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1,1.0,0.05265907,0.9473408999999999,1,0.20064200000000001,0.799358,1,0.0423915,0.957608,1.0
molid4747,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,1.0,0.054166768,0.9458332,1,0.187881,0.8121189999999999,1,0.0297356,0.9702639999999999,1.0
molid4755,CCCCCC=CCC1CC(=O)OC1=O,0.0,0.8146198,0.1853803,0,0.817274,0.182726,0,0.741803,0.25819699999999995,0.0
molid4756,COC(F)(F)C(F)Cl,0.0,0.2833122,0.71668774,1,0.139206,0.8607940000000001,1,0.32921500000000004,0.6707850000000001,1.0
molid4757,O=C(CCl)c1ccc(Cl)cc1Cl,0.0,0.43509942,0.5649006,1,0.646191,0.35381,0,0.375103,0.624897,1.0
molid4765,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,0.0,0.9192278,0.080772266,0,0.863181,0.136819,0,0.6729310000000001,0.327069,0.0
molid4766,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,0.0,0.8523655000000001,0.14763452,0,0.376554,0.6234460000000001,1,0.5165489999999999,0.483451,0.0
molid4809,CC1(C)OCC(CCl)O1,0.0,0.30800828,0.69199175,1,0.600875,0.399125,0,0.621058,0.378942,0.0
molid4817,C=CCc1ccc(C(C)C)cc1,0.0,0.71847045,0.28152952,0,0.713061,0.286939,0,0.592407,0.407593,0.0
molid4835,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0.0,0.4904214,0.50957865,1,0.390997,0.609003,1,0.5312060000000001,0.46879399999999993,0.0
molid4840,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,0.0,0.5845498,0.41545022,0,0.7076,0.2924,0,0.517543,0.48245699999999997,0.0
molid4881,COC(=O)C(C(C)=O)C(C)=O,0.0,0.7356936,0.26430634,0,0.581097,0.41890299999999997,0,0.754374,0.245626,0.0
molid4890,CC(C)OP(=O)(O)Oc1ccccc1,0.0,0.10886169,0.8911384,1,0.10639000000000001,0.89361,1,0.37605700000000003,0.623943,1.0
molid4901,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1,1.0,0.22278905,0.77721095,1,0.144479,0.8555209999999999,1,0.4993,0.5007,1.0
molid4914,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,0.0,0.56322104,0.43677896,0,0.554426,0.44557399999999997,0,0.5179199999999999,0.48208,0.0
molid4965,OC(CBr)C(O)C(O)C(O)CBr,0.0,0.3073062,0.6926938,1,0.44472700000000004,0.5552729999999999,1,0.45818000000000003,0.54182,1.0
molid4967,Cc1ccc(C(C)C)cc2c(C)ccc1-2,0.0,0.6649626999999999,0.33503726,0,0.719484,0.280516,0,0.627263,0.372737,0.0
molid4986,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,0.0,0.97449714,0.025502877,0,0.688902,0.311098,0,0.53764,0.46236000000000005,0.0
molid4989,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,0.0,0.24677514,0.75322485,1,0.429546,0.570454,1,0.350582,0.649418,1.0
molid5042,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0.0,0.5906686,0.40933138,0,0.742282,0.257718,0,0.5164310000000001,0.48356899999999997,0.0
molid5045,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,0.0,0.7026021,0.29739794,0,0.6862550000000001,0.313745,0,0.515259,0.484741,0.0
molid5049,O=C1CCCCCO1,0.0,0.76394826,0.23605175,0,0.676323,0.323677,0,0.8330200000000001,0.16698,0.0
molid5054,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0.0,0.84149915,0.15850087,0,0.609905,0.39009499999999997,0,0.54203,0.45797,0.0
molid5059,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0.0,0.6880753000000001,0.31192470000000005,0,0.481663,0.5183369999999999,1,0.515554,0.484446,0.0
molid5073,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,0.0,0.33383098,0.666169,1,0.601368,0.39863200000000004,0,0.319194,0.680806,1.0
molid5082,CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,0.23433161,0.7656684,1,0.380446,0.619555,1,0.500955,0.49904499999999996,0.0
molid5098,CN(Sc1cc(Cl)ccc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,0.33455759999999996,0.6654424,1,0.277796,0.722204,1,0.338328,0.661672,1.0
molid5104,CC1OC1(C)C,0.0,0.7417904000000001,0.25820956,0,0.511614,0.488386,0,0.6622359999999999,0.337764,0.0
molid5108,CC(C)=CCC(C#N)(CCN1CCOCC1)c1cccc2ccccc12,0.0,0.64661837,0.35338159999999996,0,0.556262,0.443738,0,0.519911,0.48008900000000004,0.0
molid5118,CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,0.0,0.7807248999999999,0.21927515,0,0.572493,0.42750699999999997,0,0.521446,0.478554,0.0
molid5127,C=CCCCCCCCCOC(C)=O,0.0,0.89859694,0.101403095,0,0.791805,0.208195,0,0.825268,0.174732,0.0
molid5147,CCCc1cc(=O)[nH]c(=S)[nH]1,0.0,0.5352299,0.46477005,0,0.691924,0.308076,0,0.350356,0.649644,1.0
molid5151,NNCCc1ccccc1,0.0,0.45846093,0.5415390999999999,1,0.60528,0.39471999999999996,0,0.7178939999999999,0.28210599999999997,0.0
molid5154,C[N+](C)(C)CCOC(N)=O,1.0,0.30437165,0.69562835,1,0.441217,0.558783,1,0.5207069999999999,0.479293,0.0
molid5167,CCOP(=S)(Cl)OC(C)C,0.0,0.1056761,0.8943239,1,0.144905,0.855095,1,0.238858,0.761142,1.0
molid5171,C=CCC(CC)(CC)C(N)=O,0.0,0.774621,0.22537903,0,0.701022,0.298978,0,0.7634569999999999,0.23654299999999998,0.0
molid5173,CC(C)C12C=CC(C)(CC1)OO2,0.0,0.58152586,0.4184741,0,0.6072930000000001,0.39270700000000003,0,0.696539,0.303462,0.0
molid5176,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,0.0,0.78719777,0.21280216,0,0.638209,0.361791,0,0.521853,0.47814700000000004,0.0
molid5184,O=[N+]([O-])c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,0.0,0.075304605,0.9246954,1,0.288812,0.711188,1,0.5239739999999999,0.476026,0.0
molid5195,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,0.0,0.23858824,0.76141185,1,0.149284,0.850716,1,0.536293,0.463707,0.0
molid5217,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,0.0,0.9690907,0.0309093,0,0.78964,0.21036,0,0.574171,0.425829,0.0
molid5231,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,0.0,0.6063138000000001,0.39368615,0,0.7100029999999999,0.289997,0,0.517297,0.482703,0.0
molid5252,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,0.535892,0.46410796,0,0.600179,0.399821,0,0.51408,0.48591999999999996,0.0
molid5270,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,0.0,0.06771877400000001,0.93228126,1,0.138329,0.861671,1,0.5178520000000001,0.48214799999999997,0.0
