id,smiles,ghs,0_x,1_x,2_x,3_x,4_x,mlp prediction,0_y,1_y,2_y,3_y,4_y,rnn prediction,0,1,2,3,4,cnn prediction
molid4509,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],3.0,0.023354236,0.15510662,0.30475226,0.33470209999999995,0.18208475,3,0.0346666,0.142,0.25361999999999996,0.284901,0.284812,3,0.018580000000000003,0.173449,0.272217,0.314565,0.22119,3.0
molid4512,FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,3.0,0.06905818,0.24408348,0.30514157,0.25386834,0.12784849,2,0.689367,0.230339,0.049773000000000005,0.0159865,0.0145342,0,0.0137131,0.160929,0.287348,0.281937,0.256073,2.0
molid4519,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,3.0,0.33322713,0.32811353,0.18122953,0.09820424,0.059225485,0,0.532241,0.335458,0.0911293,0.023408099999999998,0.017764099999999998,0,0.221288,0.5734100000000001,0.180174,0.0177833,0.00734476,1.0
molid4530,O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,4.0,0.032715816,0.014557376,0.03486946,0.11689956,0.8009578,4,0.00232825,0.07239019999999999,0.331389,0.285319,0.30857399999999996,2,0.272985,0.056249,0.12156600000000001,0.175575,0.373625,4.0
molid4539,CC(C)Oc1ccccc1[N+](=O)[O-],4.0,0.003399099,0.07854274,0.2875841,0.42111677,0.20935725,3,0.0111814,0.122065,0.30107,0.294179,0.271504,2,0.015016100000000001,0.182811,0.264653,0.294335,0.243186,3.0
molid4543,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,3.0,0.014640468,0.06969788,0.18915819,0.33703190000000005,0.38947156,4,0.164047,0.185226,0.17666500000000002,0.22939600000000002,0.244667,4,0.025715300000000003,0.23196999999999998,0.265999,0.272649,0.203666,3.0
molid4547,CCC(C)CCCC(C)CCCC(C)C,4.0,0.006702399,0.03536709,0.13329767,0.2998784,0.5247545,4,0.00348535,0.0710831,0.340142,0.2858,0.29949000000000003,2,0.0118088,0.107799,0.180266,0.247917,0.45221000000000006,4.0
molid4564,FC(F)(F)c1ccccc1Br,4.0,0.13245045,0.2935586,0.26709872,0.19021674,0.11667559,1,0.669504,0.24835100000000002,0.0550006,0.014832900000000001,0.012312,0,0.0416518,0.309168,0.337776,0.19247999999999998,0.118924,2.0
molid4569,Cc1nc(-c2cccnc2)sc1[N+](=O)[O-],3.0,0.017396865,0.13416243,0.28558183,0.34867623,0.21418263,3,0.128847,0.21491799999999997,0.182951,0.23072600000000001,0.24255900000000002,4,0.507333,0.19001500000000002,0.101643,0.0913801,0.10962899999999999,0.0
molid4573,NC(CCOc1ccc(C(N=O)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,4.0,0.00658015,0.032748558,0.12031953,0.27523687,0.56511486,4,0.010239,0.124129,0.314916,0.29289899999999996,0.257818,2,0.20398,0.0710023,0.137704,0.20208900000000002,0.38522399999999996,4.0
molid4574,CNC(=O)Oc1ccccc1Cl,3.0,0.08466941,0.28925022,0.3012179,0.21797849,0.10688396,2,0.307033,0.210929,0.14538800000000002,0.167647,0.169003,0,0.0209612,0.167935,0.293602,0.3053,0.212202,3.0
molid4582,COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,4.0,0.045038108,0.17496216,0.26100612,0.26274806,0.25624555,3,0.00305096,0.0758372,0.348587,0.286891,0.285634,2,0.00770202,0.16331800000000002,0.294273,0.329438,0.20526999999999998,3.0
molid4596,C=CC1OCCO1,2.0,0.048503377,0.19473077,0.27773538,0.27304775,0.20598283,2,0.0109301,0.13209200000000001,0.31056300000000003,0.28878000000000004,0.25763600000000003,2,0.00662781,0.128579,0.25204299999999996,0.294712,0.318038,4.0
molid4611,CNCC(O)CO,4.0,0.092981845,0.1816489,0.2223499,0.23836523,0.26465413,4,0.0289182,0.166742,0.287071,0.27689400000000003,0.240375,2,0.0219519,0.150449,0.20143,0.25088699999999997,0.375282,4.0
molid4612,CC(C)OCC1CO1,4.0,0.01836011,0.08823888,0.20597595,0.32371604,0.36370897,4,0.00588198,0.110803,0.33121999999999996,0.289919,0.262175,2,0.00529549,0.116279,0.23529,0.280802,0.362334,4.0
molid4618,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,4.0,0.0007480389999999999,0.009178933,0.06954193,0.2524125,0.6681186,4,0.00136185,0.0501483,0.340419,0.273804,0.334267,2,0.022075400000000002,0.06351810000000001,0.11135199999999999,0.189146,0.613909,4.0
molid4629,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,4.0,0.021857657000000003,0.11733336,0.25818148,0.35283628,0.24979112,3,0.0663898,0.18162899999999998,0.247822,0.255326,0.24883200000000003,3,0.0182606,0.227479,0.278239,0.283254,0.192767,3.0
molid4647,CN=NNc1ccc([N+](=O)[O-])cc1,3.0,0.16724618,0.40314996,0.24420679999999997,0.12649317,0.05890391,1,0.020412299999999998,0.14118499999999998,0.294094,0.281586,0.26272199999999996,2,0.095027,0.260444,0.20603400000000002,0.223331,0.215164,1.0
molid4664,CN=NNc1ccc(Cl)cc1,3.0,0.061779268,0.20562337,0.27798465,0.26568309999999995,0.18892956,2,0.030723900000000002,0.16738699999999998,0.268606,0.280325,0.252958,3,0.0191778,0.18792999999999999,0.305884,0.297371,0.189637,2.0
molid4674,NCCN(CCN)CCN,2.0,0.041085392000000005,0.20178252,0.3068276,0.28191286,0.16839160000000003,2,0.00223416,0.0726732,0.36183000000000004,0.282199,0.281064,2,0.00413301,0.112372,0.23548400000000003,0.285229,0.362782,4.0
molid4676,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.6940174,0.2184083,0.054180555,0.019002497,0.014391238999999998,0,0.6418560000000001,0.271466,0.060247800000000004,0.014894899999999999,0.011535,0,0.30283899999999997,0.6112380000000001,0.079019,0.00468032,0.00222438,1.0
molid4688,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21,2.0,0.42575446,0.37474453,0.13196291,0.047615095999999996,0.019922976999999998,0,0.203938,0.488231,0.20664000000000002,0.0658216,0.0353704,1,0.565006,0.285943,0.093322,0.032020599999999996,0.023707699999999998,0.0
molid4707,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.0,0.54563046,0.17016302,0.08301094,0.060013026,0.14118256,0,0.013667799999999999,0.13572599999999999,0.30647399999999997,0.283985,0.26014699999999996,2,0.239771,0.134158,0.224293,0.151827,0.24995100000000003,4.0
molid4709,O=S(=O)(O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,4.0,0.040284783,0.09522185,0.17701279,0.29617643,0.39130417,4,0.00267273,0.07491669999999999,0.32653499999999996,0.28776199999999996,0.308114,2,0.424184,0.259108,0.134465,0.08742899999999999,0.09481339999999999,0.0
molid4716,CC(C)CCN1C(=O)c2ccccc2C1=O,4.0,0.05691661,0.10922169999999999,0.18149057,0.26792893,0.38444224,4,0.00204118,0.06510890000000001,0.350441,0.281235,0.301175,2,0.00676065,0.157632,0.28791500000000003,0.32683,0.220862,3.0
molid4721,CC(O)COC(=O)CBr,3.0,0.13534299,0.19912316,0.21310723,0.20618416,0.24624250000000003,4,0.00941722,0.09620110000000001,0.30858800000000003,0.29094000000000003,0.294854,2,0.022034900000000003,0.26771300000000003,0.318416,0.22286,0.168976,2.0
molid4728,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3.0,0.040569067,0.17788792,0.28713125,0.30203784,0.19237395,3,0.0435048,0.158813,0.243783,0.280595,0.273304,3,0.0501617,0.173827,0.24814699999999998,0.284379,0.243486,3.0
molid4741,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,4.0,0.001080751,0.006676006999999999,0.04407149,0.17166686,0.7765048000000001,4,0.00260514,0.0663011,0.35441,0.283439,0.293245,2,,,,,,
molid4745,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.7105929,0.20334016,0.05159185,0.01907028,0.015404847,0,0.659854,0.2565,0.05657380000000001,0.0149445,0.0121286,0,0.38519200000000003,0.546473,0.06260399999999999,0.00394703,0.00178405,1.0
molid4747,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,1.0,0.66077477,0.23767798,0.06309072,0.02301941,0.015437163,0,0.205423,0.374188,0.209279,0.109525,0.10158500000000001,1,0.41433100000000006,0.47648999999999997,0.08885069999999999,0.0143388,0.00598962,1.0
molid4755,CCCCCC=CCC1CC(=O)OC1=O,3.0,0.016451389,0.047094267,0.12626034,0.2547891,0.55540496,4,0.00221918,0.0616528,0.351385,0.280084,0.304659,2,0.00742031,0.12048800000000001,0.217732,0.286184,0.368175,4.0
molid4756,COC(F)(F)C(F)Cl,4.0,0.38077572,0.21800889,0.13866726,0.1077221,0.154826,0,0.39562600000000003,0.338557,0.131234,0.0645354,0.0700472,0,0.288988,0.325144,0.206033,0.116908,0.0629268,1.0
molid4757,O=C(CCl)c1ccc(Cl)cc1Cl,3.0,0.08485709,0.23609187,0.28285,0.23693776,0.15926327,2,0.00760757,0.135574,0.322384,0.277086,0.257348,2,0.27370300000000003,0.29780300000000004,0.19611199999999998,0.12554400000000002,0.10683800000000002,1.0
molid4765,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,3.0,0.009922781,0.0341074,0.11226228,0.2601174,0.5835901,4,0.00218439,0.059196500000000006,0.356917,0.277242,0.30446100000000004,2,0.0449188,0.177331,0.183363,0.205118,0.38926900000000003,4.0
molid4766,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,3.0,0.003611722,0.05825967,0.23298718,0.3952691,0.3098724,3,0.00730566,0.130163,0.3182,0.286174,0.258157,2,0.352725,0.11831199999999999,0.10918,0.121708,0.298074,0.0
molid4809,CC1(C)OCC(CCl)O1,2.0,0.114189014,0.26192772,0.26235467,0.2083812,0.15314734,2,0.0121899,0.100998,0.296494,0.28936100000000003,0.300958,4,0.0654047,0.27879899999999996,0.30572,0.22359099999999998,0.126486,2.0
molid4817,C=CCc1ccc(C(C)C)cc1,4.0,0.013871323999999999,0.09931749999999999,0.25086322,0.3549395,0.28100842,3,0.010771600000000001,0.119131,0.293013,0.298561,0.278523,3,0.00778272,0.163454,0.291391,0.32502,0.21235300000000001,3.0
molid4835,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,3.0,0.06384012,0.32736638,0.30530387,0.21081157,0.09267797,1,0.00376286,0.08303110000000001,0.323694,0.29088800000000004,0.298625,2,0.09006610000000001,0.11512599999999999,0.201784,0.271541,0.321483,4.0
molid4840,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,4.0,0.12846264,0.19986199,0.22888920000000001,0.22385626,0.21892992,2,0.725264,0.11272,0.0446063,0.048758800000000005,0.0686511,0,0.00540115,0.157212,0.31103600000000003,0.340498,0.185853,3.0
molid4881,COC(=O)C(C(C)=O)C(C)=O,3.0,0.11092845,0.17975737,0.21197473,0.21563093,0.28170848,4,0.00977608,0.0980268,0.313919,0.29031599999999996,0.287962,2,0.00519009,0.12256700000000001,0.24095999999999998,0.294983,0.3363,4.0
molid4890,CC(C)OP(=O)(O)Oc1ccccc1,4.0,0.43165904,0.30235827,0.1384924,0.07392392,0.053566395999999995,0,0.5097109999999999,0.334946,0.101528,0.027964199999999998,0.025850599999999998,0,0.327521,0.234873,0.163748,0.139455,0.134402,0.0
molid4901,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1,1.0,0.22024903,0.32047224,0.22788388,0.13725433,0.09414046,1,0.620325,0.27214499999999997,0.070115,0.021418,0.0159972,0,0.16480699999999998,0.5522090000000001,0.236948,0.028979500000000002,0.0170557,1.0
molid4914,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,3.0,0.05081248,0.19230350000000002,0.2807932,0.29021317,0.18587765,3,0.029558099999999997,0.144037,0.269983,0.284084,0.272337,3,0.0983404,0.0900823,0.168523,0.263511,0.37954299999999996,4.0
molid4965,OC(CBr)C(O)C(O)C(O)CBr,3.0,0.18073282,0.22068405,0.21000853,0.1851617,0.20341285,1,0.00816163,0.126173,0.316996,0.29125,0.25742,2,0.216133,0.270406,0.26993,0.07857,0.164961,1.0
molid4967,Cc1ccc(C(C)C)cc2c(C)ccc1-2,3.0,0.056120317,0.15472366,0.24633470000000002,0.28724065,0.25558063,3,0.00729619,0.0901022,0.303631,0.291958,0.307012,4,0.00844432,0.16373800000000002,0.289536,0.325679,0.21260300000000001,3.0
molid4986,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,4.0,0.004928165,0.040241882,0.16246913,0.37601522,0.41634563,4,0.010774299999999999,0.11373,0.29490500000000003,0.295203,0.285387,3,0.0178542,0.143087,0.249494,0.321913,0.267652,3.0
molid4989,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,4.0,0.17675842,0.29542053,0.24052648,0.17555691,0.11173769,1,0.149851,0.21526399999999998,0.194135,0.22497199999999998,0.21577800000000003,3,0.06846849999999999,0.269825,0.264017,0.21557300000000001,0.182116,1.0
molid5042,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,4.0,0.16505906,0.13127942,0.15413979,0.20103705,0.34848464,4,0.00657041,0.0883281,0.314679,0.292104,0.29831799999999997,2,0.0304069,0.155814,0.265984,0.324628,0.223167,3.0
molid5045,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,4.0,0.014959321999999999,0.06790823,0.18497354,0.32893923,0.40321973,4,0.0154322,0.12958499999999998,0.28931,0.29301,0.272663,3,0.0538001,0.099643,0.22080500000000003,0.32397,0.301782,3.0
molid5049,O=C1CCCCCO1,4.0,0.01968007,0.08075513,0.19089171,0.30994770000000005,0.39872540000000006,4,0.00386919,0.0825885,0.347172,0.28677800000000003,0.279593,2,0.00703244,0.135249,0.256222,0.304228,0.297268,3.0
molid5054,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,3.0,0.006591804000000001,0.06569658,0.22744891,0.4046059,0.29565683,3,0.00513958,0.107096,0.327376,0.29230700000000004,0.268081,2,0.0217238,0.20717399999999997,0.330908,0.284694,0.1555,2.0
molid5059,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,4.0,0.021280171,0.028868337999999997,0.07619806400000001,0.1953176,0.67833585,4,0.00364917,0.083121,0.32914699999999997,0.290414,0.293669,2,0.0486121,0.09808760000000001,0.213088,0.29293,0.34728200000000004,4.0
molid5073,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,3.0,0.42539399999999994,0.18064439999999998,0.11368259,0.09933416,0.1809449,0,0.010368299999999999,0.113527,0.297548,0.297631,0.280926,3,0.26874899999999996,0.32804,0.24066500000000002,0.10319,0.05935599999999999,1.0
molid5082,CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,0.1255021,0.35264418,0.28507537,0.16805804,0.06872029,1,0.0123437,0.147282,0.32965500000000003,0.274049,0.236671,2,0.19230899999999998,0.376836,0.254702,0.117174,0.05898,1.0
molid5098,CN(Sc1cc(Cl)ccc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,0.2900777,0.27696177,0.1954846,0.13660991,0.10086596,0,0.542691,0.186832,0.07727569999999999,0.08812439999999999,0.105076,0,0.148605,0.517157,0.23641700000000002,0.0641872,0.0336332,1.0
molid5104,CC1OC1(C)C,4.0,0.025714037999999998,0.09294759,0.19670223,0.29693753,0.38769865,4,0.0277486,0.135641,0.276588,0.28270100000000004,0.27732199999999996,3,0.0155844,0.152203,0.254339,0.295852,0.282021,3.0
molid5108,CC(C)=CCC(C#N)(CCN1CCOCC1)c1cccc2ccccc12,3.0,0.06545491,0.17160085,0.25886244,0.29125252,0.21282926,3,0.00450129,0.0739193,0.328279,0.286292,0.30700900000000003,2,0.00522429,0.157769,0.311275,0.33913899999999997,0.186592,3.0
molid5118,CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,2.0,0.009022007,0.07308357,0.22552344,0.38285413,0.30951682,3,0.00476001,0.0878251,0.34436100000000003,0.289261,0.273794,2,0.010527,0.152862,0.293515,0.334801,0.20829499999999998,3.0
molid5127,C=CCCCCCCCCOC(C)=O,4.0,0.007512788,0.04119115,0.14285457,0.30181888,0.5066225999999999,4,0.00219618,0.0599924,0.35930700000000004,0.27770100000000003,0.30080300000000004,2,0.026309100000000002,0.128124,0.149696,0.208554,0.487317,4.0
molid5147,CCCc1cc(=O)[nH]c(=S)[nH]1,3.0,0.06011516,0.20265551,0.25729389999999996,0.27353677,0.20639870000000002,3,0.00475775,0.0832551,0.331465,0.289516,0.291006,2,0.024093,0.187597,0.286986,0.308747,0.192577,3.0
molid5151,NNCCc1ccccc1,2.0,0.026859453,0.19336586,0.3252826,0.30595064,0.14854153,2,0.0509353,0.170036,0.252415,0.27212600000000003,0.254488,3,0.00770958,0.16023900000000002,0.28889499999999996,0.321257,0.2219,3.0
molid5154,C[N+](C)(C)CCOC(N)=O,1.0,0.1109543,0.29143345,0.26898130000000003,0.20226704,0.12636384,1,0.0419806,0.170016,0.22355500000000003,0.280516,0.283932,4,0.0409357,0.15823299999999998,0.200979,0.251277,0.348575,4.0
molid5167,CCOP(=S)(Cl)OC(C)C,3.0,0.5461423000000001,0.27581447,0.09777966,0.045292526,0.034971006,0,0.41166099999999994,0.41161800000000004,0.127487,0.0311246,0.0181095,0,0.287864,0.408498,0.206994,0.06482450000000001,0.0318197,1.0
molid5171,C=CCC(CC)(CC)C(N)=O,3.0,0.006072888,0.065469004,0.22087129999999996,0.3698298,0.33775702,3,0.00353724,0.0902098,0.341292,0.294481,0.27048,2,0.022893599999999997,0.157943,0.23119,0.284723,0.30325100000000005,4.0
molid5173,CC(C)C12C=CC(C)(CC1)OO2,2.0,0.047617957,0.13933669,0.23516732,0.28381187,0.29406622,4,0.0679115,0.155886,0.229645,0.269986,0.276571,4,0.00639756,0.138131,0.259331,0.308725,0.28741500000000003,3.0
molid5176,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,4.0,0.008966446999999999,0.09295336,0.26995963,0.38465688,0.24346367,3,0.00179266,0.0601605,0.360578,0.27858299999999997,0.298885,2,0.017389099999999998,0.17385699999999998,0.261939,0.291144,0.255671,3.0
molid5195,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,4.0,0.2726823,0.25635296,0.18297243,0.14106286,0.14692938,0,0.32345100000000004,0.46697799999999995,0.153314,0.0364665,0.019790400000000003,1,0.247088,0.404181,0.22954899999999998,0.0782888,0.040893599999999995,1.0
molid5217,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,2.0,0.005113251,0.03879188,0.14943299999999998,0.31174827,0.49491358,4,0.00243769,0.0685079,0.35690700000000003,0.283624,0.28852300000000003,2,0.23683099999999999,0.0921814,0.110179,0.136914,0.42389499999999997,4.0
molid5231,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,3.0,0.043090735,0.14834572,0.25365037,0.3203012,0.23461199,3,0.00683926,0.122188,0.32435,0.284146,0.26247600000000004,2,0.0346286,0.100405,0.21148499999999998,0.310576,0.342905,4.0
molid5252,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,3.0,0.010039201999999999,0.08558843,0.24193718,0.38286245,0.2795727,3,0.00402366,0.07377539999999999,0.335564,0.28541500000000003,0.301222,2,0.013417199999999999,0.164795,0.243434,0.289875,0.288479,3.0
molid5270,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,2.0,0.5767939000000001,0.33550796,0.066969745,0.015257463,0.005470868,0,0.736258,0.14008099999999998,0.0468673,0.036480599999999995,0.040313699999999994,0,0.373634,0.111268,0.124569,0.13002,0.260509,0.0
molid5285,CCN(C)c1cc(=O)c2c(ccc3ccccc32)o1,3.0,0.19568875,0.26365623,0.22880113,0.18469237,0.1271615,1,0.00406631,0.0969622,0.357381,0.286087,0.255504,2,0.013410499999999999,0.181556,0.278479,0.319135,0.207419,3.0
molid5310,CCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,4.0,0.022881556,0.13877107,0.27966399999999997,0.34610653,0.21257684,3,0.00659297,0.122715,0.321321,0.287028,0.262343,2,0.00922718,0.131233,0.263176,0.333677,0.262687,3.0
molid5311,CCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,4.0,0.017510116000000003,0.10256457,0.24389553,0.35793075,0.2780991,3,0.0035729,0.0948645,0.344663,0.28486500000000003,0.27203499999999997,2,0.00291912,0.10512300000000001,0.237477,0.317473,0.337008,4.0
molid5312,Cc1ncc(CO)c(CN)c1O,4.0,0.039435763,0.19287722,0.29093456,0.28799109999999994,0.1887613,2,0.00420571,0.07146269999999999,0.311361,0.282,0.330971,4,0.015520500000000001,0.18848900000000002,0.259229,0.294665,0.242096,3.0
molid5338,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,4.0,0.021740067999999998,0.09793531,0.22439584,0.33827263,0.31765616,3,0.00343875,0.0921605,0.348608,0.285128,0.270665,2,0.00256687,0.104581,0.240484,0.319734,0.332633,4.0
molid5339,CCCOc1ccc(-c2ccc(C#N)cc2)cc1,4.0,0.034700576000000004,0.1969975,0.30918103,0.30801824,0.1511027,2,0.0218326,0.17261500000000002,0.269927,0.27894800000000003,0.256678,3,0.0171831,0.162896,0.25569200000000003,0.3168,0.24743,3.0
molid5344,COc1ccc(Cl)cc1NC(=O)CC(C)=O,4.0,0.043150242000000005,0.15743925,0.25626144,0.29409912,0.24904993,3,0.020309,0.1484,0.281694,0.28777800000000003,0.261819,3,0.014790600000000001,0.16531600000000002,0.291875,0.318366,0.20965300000000003,3.0
molid5351,CCCN(CCC)C(=O)SCc1ccccc1,3.0,0.038778637000000005,0.1249435,0.22598416,0.31279886,0.2974948,3,0.00211889,0.0722187,0.370825,0.282565,0.272273,2,0.108975,0.187717,0.20815,0.24601399999999998,0.249144,4.0
molid5353,Cc1ccccc1C#N,4.0,0.028938992,0.20906243,0.32599163,0.2900558,0.14595120000000003,2,0.00644972,0.0895181,0.310163,0.28818699999999997,0.305682,2,0.0100019,0.165148,0.28931599999999996,0.32361,0.21192399999999997,3.0
molid5357,Cc1cccc(C)c1NC(=O)CN1CCNCC1,3.0,0.0029970459999999997,0.066834524,0.26570922,0.4492667,0.21519256,3,0.00468261,0.0819824,0.316145,0.287602,0.30958800000000003,2,0.00891946,0.157474,0.26255500000000004,0.313781,0.25727,3.0
molid5384,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,3.0,0.045596585,0.18718876,0.29515108,0.30867353,0.16339006,3,0.01709,0.156808,0.309083,0.278341,0.23867800000000003,2,0.0321979,0.202254,0.290553,0.303184,0.171811,3.0
molid5385,Cc1cc(C)nc(Nc2ccccc2)n1,4.0,0.008952367,0.09169812,0.2582746,0.40827057,0.23280436,3,0.00779861,0.091262,0.310567,0.289015,0.301358,2,0.00823283,0.152607,0.281977,0.33208699999999997,0.225095,3.0
molid5421,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,1.0,0.15220939,0.27565417,0.25755575,0.18105108,0.13352975,1,0.0030456,0.0811918,0.34833200000000003,0.286548,0.280883,2,,,,,,
molid5433,CC(C)c1ccc(CO)cc1,3.0,0.012104423000000001,0.092614785,0.24338374,0.3624397,0.28945738,3,0.00447972,0.09503210000000001,0.32909499999999997,0.295795,0.275598,2,0.00462306,0.14610399999999998,0.285966,0.322671,0.240635,3.0
molid5440,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,4.0,0.0625523,0.13629644,0.22000878,0.28024086,0.30090168,4,0.0095046,0.09442389999999999,0.31550300000000003,0.288702,0.29186599999999996,2,0.00469535,0.118422,0.236217,0.315083,0.325583,4.0
molid5445,O=C1CCC2COC1O2,4.0,0.042503484,0.16051836,0.25812426,0.2871533,0.25170052,3,0.008434100000000002,0.0970131,0.321245,0.288973,0.284335,2,0.00453409,0.12058599999999998,0.250205,0.296033,0.328642,4.0
molid5449,CN(C)C=C1C(=O)N(c2ccccc2)N=C1c1ccccc1,3.0,0.005460805,0.05340915,0.19825342,0.41356972,0.32930696,3,0.031060200000000003,0.136181,0.278014,0.27934899999999996,0.27539600000000003,3,0.267052,0.08662439999999999,0.146748,0.199007,0.300568,4.0
molid5452,CCN(CCCl)CCCl,0.0,0.111850694,0.35223508,0.29231697,0.16916129,0.07443593400000001,1,0.00341989,0.0852989,0.367228,0.282611,0.261442,2,0.0807182,0.295506,0.313108,0.20911999999999997,0.101547,2.0
molid5453,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,4.0,0.0017468579999999998,0.009814279,0.05771888,0.20373043,0.72698957,4,0.00208447,0.07122519999999999,0.356931,0.286589,0.283171,2,0.133735,0.08051,0.106842,0.133995,0.544918,4.0
molid5469,CCOC(=O)CCC(C)=O,4.0,0.04294895,0.10919972,0.19235294,0.2700903,0.38540804,4,0.00327819,0.0711669,0.342432,0.28560599999999997,0.297518,2,0.017493900000000003,0.132349,0.189119,0.251093,0.409945,4.0
molid5478,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.0,0.020052128,0.15138066,0.31129467,0.35017338,0.16709921,3,0.00423068,0.0843675,0.347518,0.288547,0.275337,2,0.006197600000000001,0.13983099999999998,0.274049,0.3122,0.26772199999999996,3.0
molid5488,CCCCCOC(=O)CCCCC,4.0,0.005406131999999999,0.028875735,0.11638624,0.28835827,0.5609736,4,0.00238234,0.0670266,0.356718,0.283967,0.289906,2,0.0519525,0.144274,0.151969,0.193938,0.457866,4.0
molid5491,CCCCl,4.0,0.063572586,0.22750834,0.28775015,0.24875444,0.1724144,2,0.15088800000000002,0.292084,0.202771,0.171208,0.183048,1,0.0768567,0.315081,0.302023,0.201663,0.104376,1.0
molid5500,CCOC(=O)Cl,2.0,0.16647702,0.33163324,0.24998954,0.15385585,0.098044336,1,0.00525272,0.10865999999999999,0.341997,0.282449,0.261642,2,0.0764927,0.35020999999999997,0.308954,0.17848599999999998,0.0858563,1.0
molid5501,CC(C)=CC(=O)O,4.0,0.012185418,0.08854576,0.23187082,0.33939612,0.3280019,3,0.00380649,0.09031739999999999,0.344982,0.28613099999999997,0.27476300000000003,2,0.00709107,0.150569,0.275706,0.313413,0.25322100000000003,3.0
molid5536,CN(N=O)C1CCCCC1,1.0,0.04324909,0.20736745,0.30548707,0.27302495,0.17087139,2,0.0487467,0.162211,0.259169,0.27297,0.256903,3,0.0113352,0.142769,0.24531999999999998,0.296128,0.30444699999999997,4.0
molid5542,CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,3.0,0.09174131,0.21643184,0.23831543,0.22770266,0.22580878,2,0.00324128,0.089028,0.347095,0.291498,0.269138,2,0.0455841,0.247619,0.25812399999999996,0.25297,0.195702,2.0
molid5545,CCCCON=O,2.0,0.0301279,0.098935395,0.19947268,0.290603,0.38086098,4,0.00888448,0.13005799999999998,0.319675,0.285675,0.255708,2,0.0090571,0.12998800000000002,0.231019,0.279424,0.350512,4.0
