id,smiles,nontoxic,0_x,1_x,mlp prediction,0_y,1_y,rnn prediction,0,1,cnn prediction
molid3552,C1C2CC3CC1CC(C2)C3,1.0,0.48208612,0.5179139,1,0.87285,0.12715,0,0.550211,0.44978900000000005,0.0
molid3558,CC(C)c1cccc(C(C)C)c1N=C=O,0.0,0.32658693,0.6734131,1,0.21444899999999997,0.785551,1,0.482021,0.517979,1.0
molid3581,COc1ccc(O)c(C(N)=O)c1,0.0,0.18918818,0.8108118000000001,1,0.307438,0.692562,1,0.5001180000000001,0.499882,0.0
molid3600,C=CC(=O)NC(C)(C)CC(C)=O,0.0,0.7188554,0.28114462,0,0.526875,0.473125,0,0.315922,0.684078,1.0
molid3637,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,0.0,0.1866527,0.8133471999999999,1,0.375746,0.624254,1,0.529961,0.47003900000000004,0.0
molid3651,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.0,0.8598191999999999,0.14018083,0,0.9718829999999999,0.028116900000000004,0,0.944384,0.05561619999999999,0.0
molid3693,COC(=O)C=C(C)OP(=O)(OC)OC,0.0,0.88581026,0.11418975,0,0.64571,0.35429,0,0.509935,0.490065,0.0
molid3713,N#CSc1ccc(N)cc1,0.0,0.94468606,0.05531401,0,0.899869,0.100131,0,0.679424,0.320576,0.0
molid3718,CS(=O)(=O)OCCCN(CCCOS(C)(=O)=O)C1CCCCC1,0.0,0.63022524,0.36977473,0,0.70299,0.29701,0,0.47605299999999995,0.523947,1.0
molid3722,CO[Si](OC)(OC)c1ccccc1,0.0,0.86266005,0.13733993,0,0.21153400000000003,0.788466,1,0.460326,0.539674,1.0
molid3739,CCCCC(CC)C(=O)OOC(C)(C)C,1.0,0.13391328,0.8660868,1,0.0960797,0.9039200000000001,1,0.27934699999999996,0.720653,1.0
molid3741,CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,1.0,0.41474262,0.5852574,1,0.207404,0.792596,1,0.6144229999999999,0.385577,0.0
molid3760,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,0.0,0.6587478,0.34125218,0,0.41391700000000003,0.586083,1,0.5660970000000001,0.433903,0.0
molid3769,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,1.0,0.91864604,0.08135396,0,0.8831690000000001,0.11683099999999999,0,0.707005,0.292995,0.0
molid3778,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0.0,0.49212462,0.5078754,1,0.737109,0.262891,0,0.533583,0.466417,0.0
molid3790,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,1.0,0.6640100999999999,0.33598992,0,0.285242,0.714758,1,0.6414380000000001,0.358562,0.0
molid3792,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,1.0,0.6506288,0.34937114,0,0.290748,0.709252,1,0.544603,0.45539700000000005,0.0
molid3800,COP(=O)(NC(=O)C(C)C)SC,0.0,0.9148428,0.08515718,0,0.7575890000000001,0.24241100000000002,0,0.830472,0.16952799999999998,0.0
molid3814,C=S,0.0,0.96224856,0.037751417999999995,0,0.849426,0.150574,0,0.641679,0.358321,0.0
molid3818,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21,0.0,0.97177863,0.028221326,0,0.9730549999999999,0.026945,0,0.953759,0.0462414,0.0
molid3820,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,0.6530756999999999,0.34692428,0,0.40486500000000003,0.5951350000000001,1,0.691135,0.308865,0.0
molid3830,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,1.0,0.20857812,0.7914219,1,0.778756,0.221244,0,0.480814,0.5191859999999999,1.0
molid3840,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.0,0.6828006,0.31719944,0,0.813895,0.186105,0,0.630944,0.369056,0.0
molid3845,CCOP(=O)(OC=CCl)OCC,0.0,0.96536905,0.03463099,0,0.967577,0.0324228,0,0.5823689999999999,0.41763100000000003,0.0
molid3852,CCCc1ccc(C)cc1O,0.0,0.49425690000000005,0.505743,1,0.600093,0.399907,0,0.48177,0.51823,1.0
molid3853,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,1.0,0.20974167,0.79025835,1,0.0880045,0.9119950000000001,1,0.356758,0.643242,1.0
molid3860,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,1.0,0.81771237,0.18228763,0,0.746564,0.253436,0,0.929692,0.07030800000000001,0.0
molid3870,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.0,0.55922157,0.44077837,0,0.14263900000000002,0.857361,1,0.676176,0.323824,0.0
molid3873,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,0.0,0.8893385,0.110661544,0,0.9446700000000001,0.0553295,0,0.5632689999999999,0.43673100000000004,0.0
molid3886,N#Cc1ccc([N+](=O)[O-])cc1C#N,0.0,0.7564920999999999,0.24350794,0,0.6279779999999999,0.37202199999999996,0,0.702663,0.29733699999999996,0.0
molid3887,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,0.0,0.43185702,0.5681430000000001,1,0.456722,0.5432779999999999,1,0.6099399999999999,0.390059,0.0
molid3902,CC(C)NC1Cc2ccccc2Cc2ccccc21,0.0,0.758782,0.24121794,0,0.886078,0.11392100000000001,0,0.6246729999999999,0.375327,0.0
molid3911,OC1CC2CC1C1CC3OC3C21,1.0,0.3755435,0.6244565,1,0.547563,0.452437,0,0.543589,0.45641099999999996,0.0
molid3948,Cc1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1.0,0.016728954,0.98327106,1,0.15354600000000002,0.846454,1,0.604278,0.39572199999999996,0.0
molid3951,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,1.0,0.18636787,0.8136321999999999,1,0.0771147,0.9228850000000001,1,0.577584,0.42241599999999996,0.0
molid3977,FC(F)(F)c1ccc(Cl)c(Cl)c1,0.0,0.6509685000000001,0.34903148,0,0.826141,0.17386,0,0.740128,0.259872,0.0
molid3981,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,1.0,0.48560846,0.51439154,1,0.0818096,0.91819,1,0.447841,0.5521590000000001,1.0
molid3989,CCOP(=S)(CC)Sc1ccc(C(C)(C)C)cc1,0.0,0.8608636999999999,0.13913631,0,0.967835,0.0321655,0,0.728553,0.271447,0.0
molid3998,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,0.0,0.53398454,0.46601549999999997,0,0.935534,0.0644656,0,0.519538,0.480462,0.0
molid4006,C1COCCOCCOCCOCCO1,0.0,0.18206549,0.8179345,1,0.157977,0.842023,1,0.428569,0.571431,1.0
molid4007,CNCCCC1c2ccccc2CN(C)c2ccccc21,0.0,0.952357,0.047643057999999995,0,0.9229200000000001,0.07708,0,0.723071,0.276929,0.0
molid4014,CCOC(C1=NCCCCN1)c1ccc(Cl)cc1,0.0,0.9902379000000001,0.00976217,0,0.844526,0.155474,0,0.694227,0.305773,0.0
molid4021,CCOC(C1=NCCCCN1)c1ccccc1,0.0,0.9904611999999999,0.009538798000000001,0,0.886166,0.11383399999999999,0,0.565847,0.43415299999999996,0.0
molid4023,CCOC(C1=NCC(OC)CN1)c1ccccc1,0.0,0.9813353000000001,0.018664688000000002,0,0.858748,0.141252,0,0.624354,0.375646,0.0
molid4024,CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)cc1,0.0,0.98752964,0.012470341000000001,0,0.878257,0.121743,0,0.594089,0.405911,0.0
molid4033,CCOC(C1=NCCCN1)c1cccc(F)c1,0.0,0.9894559000000002,0.01054413,0,0.854517,0.145483,0,0.666883,0.333117,0.0
molid4056,CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.0,0.7242109999999999,0.27578905,0,0.8030970000000001,0.196903,0,0.560922,0.43907799999999997,0.0
molid4060,CCCCCCCCCC(=O)O,1.0,0.1744751,0.8255249,1,0.148162,0.8518379999999999,1,0.293033,0.706967,1.0
molid4061,CCCCCCCCCCF,0.0,0.21481381,0.7851862,1,0.761513,0.23848699999999998,0,0.346043,0.653957,1.0
molid4100,S=C1SSC2=NCCN12,0.0,0.97519594,0.024804023999999997,0,0.743977,0.256023,0,0.7003659999999999,0.299634,0.0
molid4103,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,0.0,0.86422014,0.1357799,0,0.974283,0.0257168,0,0.923097,0.0769025,0.0
molid4114,FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1,0.0,0.96305525,0.036944742999999995,0,0.8324799999999999,0.16752,0,0.849368,0.150632,0.0
molid4117,CC=CC=CCCCCCCCO,1.0,0.16336809,0.83663195,1,0.14737999999999998,0.85262,1,0.342848,0.6571520000000001,1.0
molid4121,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0.0,0.77230716,0.22769287,0,0.818101,0.181899,0,0.692062,0.307938,0.0
molid4153,COc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OC)nc(N(CCO)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1,1.0,0.011965264,0.9880348,1,0.162721,0.8372790000000001,1,0.11180699999999999,0.888193,1.0
molid4165,CCSP(=O)(CCl)SCC,0.0,0.9663117,0.033688307,0,0.977374,0.0226262,0,0.8746309999999999,0.125369,0.0
molid4170,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.0,0.24904542,0.75095457,1,0.09299249999999999,0.907008,1,0.376065,0.623935,1.0
molid4176,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.8005448000000001,0.19945523,0,0.826989,0.173011,0,0.652766,0.347234,0.0
molid4178,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,0.0,0.949594,0.050406024,0,0.774579,0.225421,0,0.812979,0.187021,0.0
molid4182,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.83106774,0.16893232,0,0.857513,0.142487,0,0.8907450000000001,0.10925499999999999,0.0
molid4184,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,0.0,0.7618283,0.23817173,0,0.819128,0.180872,0,0.6969850000000001,0.30301500000000003,0.0
molid4188,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,0.9244131,0.07558689,0,0.9829829999999999,0.017016800000000002,0,0.9078069999999999,0.0921932,0.0
molid4194,CCCCN1CCCC1=O,0.0,0.45894194,0.541058,1,0.769904,0.230096,0,0.32024600000000003,0.679754,1.0
molid4200,CCCCCCOCC(O)COc1ccccc1C(=O)O,1.0,0.39974138,0.6002586,1,0.0936353,0.906365,1,0.306935,0.6930649999999999,1.0
molid4248,CC(C)NNC(=O)COc1ccc(Cl)cc1,0.0,0.8748296,0.12517036,0,0.918228,0.0817723,0,0.612105,0.387895,0.0
molid4253,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,1.0,0.06135766,0.9386423,1,0.272442,0.727558,1,0.361645,0.638355,1.0
molid4258,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,0.0,0.81703615,0.18296389999999998,0,0.8145319999999999,0.185468,0,0.647083,0.352917,0.0
molid4264,O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,1.0,0.0074996524,0.99250036,1,0.0386133,0.9613870000000001,1,0.25945799999999997,0.740542,1.0
molid4269,CNC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,0.5986026,0.40139738,0,0.9155909999999999,0.0844093,0,0.705504,0.294496,0.0
molid4276,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,0.0,0.8341939,0.1658061,0,0.593799,0.40620100000000003,0,0.696419,0.303581,0.0
molid4295,O=C(Nc1ccc(NC(=O)c2cc3ccccc3c(N=Nc3ccc(Cl)cc3[N+](=O)[O-])c2O)c(Cl)c1)c1cc2ccccc2c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c1O,1.0,0.0014076574,0.9985923000000001,1,0.034767599999999996,0.965232,1,0.12755899999999998,0.872442,1.0
molid4310,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1.0,0.39027283,0.60972714,1,0.91889,0.08111,0,0.7193109999999999,0.28068899999999997,0.0
molid4339,CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,1.0,0.6702732,0.32972690000000004,0,0.792575,0.207425,0,0.557272,0.44272799999999995,0.0
molid4358,Fc1ccc2nc(C(F)(F)F)[nH]c2c1,0.0,0.9732685,0.02673153,0,0.903266,0.0967344,0,0.856801,0.143199,0.0
molid4361,CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,0.0,0.89230096,0.107698984,0,0.80755,0.19245,0,0.836607,0.163393,0.0
molid4368,Nc1cc(N)cc(C(F)(F)F)c1,0.0,0.8886681999999999,0.11133188,0,0.834786,0.165214,0,0.586672,0.413328,0.0
molid4370,CCC=CCCOC(C)=O,1.0,0.2960546,0.70394546,1,0.133649,0.866351,1,0.295969,0.7040310000000001,1.0
molid4382,CC1(NC(N)=O)CCCCC1,0.0,0.4752634,0.5247366,1,0.78159,0.21841,0,0.366201,0.6338,1.0
molid4389,COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,1.0,0.9321216999999998,0.06787829,0,0.972909,0.027091200000000003,0,0.9617120000000001,0.038288300000000004,0.0
molid4394,Cc1ccc(NC(=O)c2cc(C)[nH]n2)cc1,1.0,0.40870354,0.59129643,1,0.503149,0.49685100000000004,0,0.576904,0.423096,0.0
molid4395,O=C(O)CCCCCCCCCCl,1.0,0.35081795,0.6491819999999999,1,0.411789,0.5882109999999999,1,0.47326899999999994,0.5267310000000001,1.0
molid4414,CCOP(=S)(OC(C)C)ON1C(=O)c2ccccc2C1=O,0.0,0.889083,0.11091694,0,0.973683,0.0263166,0,0.9292219999999999,0.07077810000000001,0.0
molid4422,COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,0.0,0.85409397,0.145906,0,0.933651,0.0663492,0,0.9233540000000001,0.076646,0.0
molid4426,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,0.0,0.8930529,0.10694716,0,0.6568689999999999,0.343131,0,0.7397060000000001,0.260294,0.0
molid4438,COP(=S)(OC)C(C(=O)O)c1ccccc1,1.0,0.76871395,0.23128606,0,0.9648620000000001,0.0351375,0,0.904832,0.09516849999999999,0.0
molid4442,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.0,0.79731417,0.20268577,0,0.7670600000000001,0.23294,0,0.559905,0.44009499999999996,0.0
molid4469,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.0,0.44523147,0.55476856,1,0.25167399999999995,0.748326,1,0.599114,0.400886,0.0
molid4480,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,1.0,0.12280124,0.87719876,1,0.09264069999999999,0.907359,1,0.199777,0.8002229999999999,1.0
molid4509,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.0,0.730835,0.26916498,0,0.608865,0.391135,0,0.586913,0.413087,0.0
molid4512,FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,0.0,0.933316,0.06668398,0,0.788693,0.21130700000000002,0,0.793184,0.20681599999999997,0.0
molid4519,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,0.0,0.90211225,0.09788773,0,0.981237,0.0187625,0,0.9070030000000001,0.0929973,0.0
molid4530,O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,1.0,0.06062556,0.93937445,1,0.38604,0.6139600000000001,1,0.161302,0.8386979999999999,1.0
molid4539,CC(C)Oc1ccccc1[N+](=O)[O-],1.0,0.8658507,0.13414931,0,0.591428,0.408572,0,0.5999,0.4001,0.0
molid4543,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,0.0,0.2657162,0.7342838,1,0.20028900000000002,0.799711,1,0.606875,0.393125,0.0
molid4547,CCC(C)CCCC(C)CCCC(C)C,1.0,0.111297324,0.8887027,1,0.0709953,0.929005,1,0.288927,0.711073,1.0
molid4564,FC(F)(F)c1ccccc1Br,1.0,0.7146249,0.2853751,0,0.8421129999999999,0.157887,0,0.7395520000000001,0.260448,0.0
molid4569,Cc1nc(-c2cccnc2)sc1[N+](=O)[O-],0.0,0.7161941999999999,0.28380576,0,0.664387,0.335613,0,0.697084,0.30291599999999996,0.0
molid4573,NC(CCOc1ccc(C(N=O)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,1.0,0.023952102000000003,0.97604793,1,0.09469230000000001,0.905308,1,0.258913,0.7410869999999999,1.0
molid4574,CNC(=O)Oc1ccccc1Cl,0.0,0.8628445,0.1371555,0,0.94521,0.0547903,0,0.619908,0.380092,0.0
molid4582,COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,1.0,0.4649911,0.5350089,1,0.22669499999999998,0.773305,1,0.579432,0.42056800000000005,0.0
molid4596,C=CC1OCCO1,0.0,0.6469186,0.35308143,0,0.497787,0.502213,1,0.43698000000000004,0.56302,1.0
molid4611,CNCC(O)CO,1.0,0.32918000000000003,0.67082,1,0.789669,0.210331,0,0.417121,0.582879,1.0
molid4612,CC(C)OCC1CO1,1.0,0.30851504,0.6914849000000001,1,0.456308,0.543692,1,0.35993,0.64007,1.0
molid4618,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.0,0.14585412,0.8541459000000001,1,0.5884189999999999,0.41158100000000003,0,0.0403575,0.959643,1.0
molid4629,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,1.0,0.55251944,0.4474805,0,0.443431,0.556569,1,0.721984,0.278016,0.0
molid4647,CN=NNc1ccc([N+](=O)[O-])cc1,0.0,0.8664871999999999,0.13351281,0,0.945226,0.0547736,0,0.5702649999999999,0.42973599999999995,0.0
molid4664,CN=NNc1ccc(Cl)cc1,0.0,0.8408758,0.15912424,0,0.935099,0.0649011,0,0.6677930000000001,0.33220700000000003,0.0
molid4674,NCCN(CCN)CCN,0.0,0.5784916,0.42150829999999995,0,0.847628,0.152372,0,0.334723,0.665277,1.0
molid4676,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.942133,0.057866983,0,0.8206399999999999,0.17936,0,0.9107219999999999,0.08927810000000001,0.0
molid4688,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21,0.0,0.96911657,0.03088346,0,0.973275,0.026725,0,0.915834,0.08416599999999999,0.0
molid4707,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.47512250000000006,0.5248775,1,0.780369,0.219631,0,0.498742,0.501258,1.0
molid4709,O=S(=O)(O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,1.0,0.18706216,0.81293786,1,0.394875,0.605125,1,0.451985,0.5480149999999999,1.0
molid4716,CC(C)CCN1C(=O)c2ccccc2C1=O,1.0,0.49220452,0.50779545,1,0.872508,0.127492,0,0.548588,0.451412,0.0
molid4721,CC(O)COC(=O)CBr,0.0,0.7386476,0.26135245,0,0.8721209999999999,0.127879,0,0.655866,0.344134,0.0
molid4728,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,0.81951517,0.18048482,0,0.375017,0.624983,1,0.652216,0.34778400000000004,0.0
molid4741,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,1.0,0.008383814,0.9916162000000001,1,0.0650341,0.934966,1,,,
molid4745,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.95682365,0.04317632,0,0.793519,0.206481,0,0.9039870000000001,0.096013,0.0
molid4747,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,0.0,0.9589658000000001,0.041034232999999996,0,0.8304870000000001,0.16951300000000002,0,0.9568610000000001,0.043138800000000005,0.0
molid4755,CCCCCC=CCC1CC(=O)OC1=O,0.0,0.12853359,0.87146634,1,0.106924,0.893077,1,0.377103,0.622897,1.0
molid4756,COC(F)(F)C(F)Cl,1.0,0.5212164,0.47878364,0,0.638605,0.36139499999999997,0,0.6910569999999999,0.30894299999999997,0.0
molid4757,O=C(CCl)c1ccc(Cl)cc1Cl,0.0,0.6910104,0.30898955,0,0.762525,0.237475,0,0.736559,0.263441,0.0
molid4765,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,0.0,0.29358086,0.70641917,1,0.05041930000000001,0.9495809999999999,1,0.37745700000000004,0.6225430000000001,1.0
molid4766,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,0.0,0.7489488000000001,0.25105120000000003,0,0.5332210000000001,0.466779,0,0.24745999999999999,0.75254,1.0
molid4809,CC1(C)OCC(CCl)O1,0.0,0.68844485,0.31155518,0,0.879951,0.120049,0,0.635257,0.364743,0.0
molid4817,C=CCc1ccc(C(C)C)cc1,1.0,0.42600363,0.57399637,1,0.32129,0.67871,1,0.614912,0.385088,0.0
molid4835,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0.0,0.8399139999999999,0.16008595,0,0.5812689999999999,0.418731,0,0.560163,0.439837,0.0
molid4840,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,1.0,0.68493015,0.31506985,0,0.207774,0.792226,1,0.705333,0.294667,0.0
molid4881,COC(=O)C(C(C)=O)C(C)=O,0.0,0.24014278,0.75985724,1,0.120825,0.879175,1,0.32849,0.67151,1.0
molid4890,CC(C)OP(=O)(O)Oc1ccccc1,1.0,0.94211066,0.057889345999999994,0,0.558528,0.44147200000000003,0,0.5999770000000001,0.400023,0.0
molid4901,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1,0.0,0.90873706,0.091262914,0,0.973794,0.0262063,0,0.8866809999999999,0.113319,0.0
molid4914,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,0.0,0.4239005,0.5760995,1,0.5980409999999999,0.401959,0,0.599892,0.400108,0.0
molid4965,OC(CBr)C(O)C(O)C(O)CBr,0.0,0.5784161999999999,0.42158377,0,0.38914,0.6108600000000001,1,0.523211,0.476789,0.0
molid4967,Cc1ccc(C(C)C)cc2c(C)ccc1-2,0.0,0.46386689999999997,0.5361331,1,0.45210900000000004,0.547891,1,0.5892350000000001,0.410765,0.0
molid4986,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,1.0,0.21605659,0.7839435,1,0.277154,0.722846,1,0.558619,0.441381,0.0
molid4989,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,1.0,0.59902316,0.40097687,0,0.543606,0.45639399999999997,0,0.618343,0.381657,0.0
molid5042,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,1.0,0.40302727,0.5969728,1,0.457793,0.542207,1,0.639306,0.360694,0.0
molid5045,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1.0,0.25888449999999996,0.7411154999999999,1,0.10583699999999999,0.8941629999999999,1,0.558547,0.441453,0.0
molid5049,O=C1CCCCCO1,1.0,0.23244207,0.767558,1,0.22677600000000003,0.773224,1,0.402994,0.597006,1.0
molid5054,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0.0,0.6266233,0.3733767,0,0.588472,0.41152799999999995,0,0.524575,0.475425,0.0
molid5059,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.0,0.02334988,0.9766501,1,0.07528380000000001,0.924716,1,0.291007,0.708993,1.0
molid5073,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,0.0,0.6714239000000001,0.3285761,0,0.463237,0.536762,1,0.656914,0.343086,0.0
molid5082,CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,0.9303133,0.06968669599999999,0,0.9405690000000001,0.0594308,0,0.639162,0.360838,0.0
molid5098,CN(Sc1cc(Cl)ccc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,0.7096665,0.2903335,0,0.892334,0.10766600000000001,0,0.6333880000000001,0.366612,0.0
molid5104,CC1OC1(C)C,1.0,0.37969040000000004,0.6203095999999999,1,0.27863899999999997,0.7213609999999999,1,0.400595,0.599405,1.0
molid5108,CC(C)=CCC(C#N)(CCN1CCOCC1)c1cccc2ccccc12,0.0,0.8074601,0.19253992,0,0.7812640000000001,0.218736,0,0.727777,0.272223,0.0
molid5118,CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,0.0,0.938733,0.061267037,0,0.718907,0.281093,0,0.704563,0.295437,0.0
molid5127,C=CCCCCCCCCOC(C)=O,1.0,0.1575322,0.84246784,1,0.137686,0.8623139999999999,1,0.266846,0.733154,1.0
molid5147,CCCc1cc(=O)[nH]c(=S)[nH]1,0.0,0.36246999999999996,0.63752997,1,0.809246,0.190754,0,0.65299,0.34701,0.0
molid5151,NNCCc1ccccc1,0.0,0.9017569,0.09824315,0,0.919939,0.0800607,0,0.558701,0.441299,0.0
molid5154,C[N+](C)(C)CCOC(N)=O,0.0,0.6802219,0.31977808,0,0.7311840000000001,0.268816,0,0.300265,0.699735,1.0
molid5167,CCOP(=S)(Cl)OC(C)C,0.0,0.9351535,0.06484652,0,0.949887,0.050112699999999996,0,0.897573,0.102427,0.0
molid5171,C=CCC(CC)(CC)C(N)=O,0.0,0.61725694,0.38274309999999995,0,0.400364,0.599636,1,0.402812,0.597188,1.0
molid5173,CC(C)C12C=CC(C)(CC1)OO2,0.0,0.46991852,0.5300815,1,0.127641,0.872359,1,0.347675,0.652325,1.0
molid5176,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,1.0,0.6989401,0.30105984,0,0.774844,0.225156,0,0.625944,0.374056,0.0
molid5184,O=[N+]([O-])c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,0.0,0.9649375,0.035062484,0,0.755009,0.244991,0,0.481501,0.5184989999999999,1.0
molid5195,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,1.0,0.81109303,0.18890697,0,0.937163,0.0628373,0,0.883916,0.11608399999999999,0.0
molid5217,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,0.0,0.57871467,0.42128536,0,0.781705,0.218295,0,0.176957,0.8230430000000001,1.0
molid5231,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,0.0,0.64262015,0.35737988,0,0.369341,0.630659,1,0.6440170000000001,0.355983,0.0
molid5252,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,0.8410466999999999,0.15895337,0,0.8430540000000001,0.156946,0,0.486604,0.513396,1.0
